### channel=id33-transformer-recipe-repair seq=29
### host=login4
### started=2026-09-06T12:14:27+0800
### ---------- output ----------
=== STAMP ===
2026-09-06T12:14:28+0800
3.11.13 | packaged by conda-forge | (main, Jun  4 2025, 14:48:23) [GCC 13.3.0]
=== A. ID30 BASELINE PATHS (read-only) ===
=== B. WIDE PER-BASIN TABLE ===
# T1 /data1/home/sunyiq/id33_transformer_recipe_repair_20260904/repo/results/33_transformer_recipe_repair/T1/transformer_recipe_repair_T1_2026_0905_2127_ep30/validation/model_epoch030/validation_metrics.csv 531
# T2 /data1/home/sunyiq/id33_transformer_recipe_repair_20260904/repo/results/33_transformer_recipe_repair/T2/transformer_recipe_repair_T2_2026_0905_2127_ep30/validation/model_epoch030/validation_metrics.csv 531
# T3 /data1/home/sunyiq/id33_transformer_recipe_repair_20260904/repo/results/33_transformer_recipe_repair/T3/transformer_recipe_repair_T3_2026_0905_2127_ep30/validation/model_epoch030/validation_metrics.csv 531
# T4 /data1/home/sunyiq/id33_transformer_recipe_repair_20260904/repo/results/33_transformer_recipe_repair/T4/transformer_recipe_repair_T4_2026_0905_2132_ep30/validation/model_epoch030/validation_metrics.csv 531
# T5 /data1/home/sunyiq/id33_transformer_recipe_repair_20260904/repo/results/33_transformer_recipe_repair/T5/transformer_recipe_repair_T5_2026_0905_2132_ep30/validation/model_epoch030/validation_metrics.csv 531
# L33 /data1/home/sunyiq/id33_transformer_recipe_repair_20260904/repo/results/33_transformer_recipe_repair/L33/transformer_recipe_repair_L33_2026_0905_2132_ep30/validation/model_epoch030/validation_metrics.csv 531
# D01 /data1/home/sunyiq/id30_modern_transformer_moe_20260827/repo/results/30_modern_transformer_moe/D01/modern_transformer_moe_D01_dense_d128_l4_s100_2026_0827_1955_ep30/validation/model_epoch030/validation_metrics.csv 531
# B01 /data1/home/sunyiq/id30_modern_transformer_moe_20260827/repo/results/30_modern_transformer_moe/B01/modern_transformer_moe_B01_lstm_s100_2026_0827_1820_ep30/validation/model_epoch030/validation_metrics.csv 531
basin,T1,T2,T3,T4,T5,L33,D01,B01
02450250,0.5900566577911377,0.651867151260376,0.37273430824279785,0.3403729796409607,0.5636982917785645,0.6470153331756592,0.53397536277771,0.3107963800430298
02464000,0.7126586437225342,0.746584415435791,0.6359210014343262,0.7730482816696167,0.7508336901664734,0.6866032481193542,0.6896887421607971,0.6600083708763123
02464360,0.6831542253494263,0.6903363466262817,0.678777813911438,0.6363389492034912,0.7184464931488037,0.595023512840271,0.7108659744262695,0.6468448638916016
02465493,-1.1704468727111816,-0.1681886911392212,-4.929493427276611,-1.1278643608093262,-0.34850525856018066,0.07040345668792725,-0.930595874786377,0.2213383913040161
02469800,0.726254940032959,0.7977876663208008,0.6826900243759155,0.8283013701438904,0.7738680839538574,0.6261448264122009,0.7459633350372314,0.8223083019256592
02472000,0.8261381983757019,0.844764232635498,0.8415833115577698,0.8345794081687927,0.8669925928115845,0.8141927719116211,0.8005509972572327,0.8462320566177368
02472500,0.509368896484375,0.5454885959625244,0.6827363967895508,0.5689510107040405,0.5937473773956299,0.36438441276550293,0.6033817529678345,0.7319959402084351
02479155,0.6239831447601318,0.6391693949699402,0.7623933553695679,0.6185882091522217,0.7981841564178467,0.6926462650299072,0.5684570074081421,0.6936146020889282
02479300,0.8483579158782959,0.7963767051696777,0.7570288181304932,0.7226221561431885,0.7987479567527771,0.6729534864425659,0.829786479473114,0.8213053345680237
02479560,0.7112575769424438,0.7335812449455261,0.6632852554321289,0.7500203251838684,0.6717718839645386,0.681198000907898,0.667492151260376,0.5886238813400269
02481000,0.5515764951705933,0.6038463115692139,0.5655694007873535,0.5160053968429565,0.5911339521408081,0.589398980140686,0.4496251344680786,0.6359360218048096
02481510,0.6453161239624023,0.692615807056427,0.7160906195640564,0.7189576625823975,0.7149673700332642,0.7455387115478516,0.6395968198776245,0.7889926433563232
03010655,0.8380439877510071,0.8545399904251099,0.7865892648696899,0.8318057060241699,0.8663454055786133,0.7827048301696777,0.7661656141281128,0.8195681571960449
03011800,0.7386937141418457,0.7499122023582458,0.7031522989273071,0.7793474793434143,0.795624852180481,0.8261592984199524,0.6434484720230103,0.7484711408615112
03015500,0.8484504222869873,0.7767939567565918,0.7612636685371399,0.706533670425415,0.78899085521698,0.7924495339393616,0.7666364908218384,0.8378339409828186
03021350,0.6835883855819702,0.7278698086738586,0.6906231641769409,0.6515585780143738,0.7706679105758667,0.7037209272384644,0.7151004076004028,0.7216758728027344
03026500,0.7992846965789795,0.8335489630699158,0.7779368162155151,0.8340259194374084,0.8725556135177612,0.7585045099258423,0.7458432912826538,0.8804563283920288
03028000,0.8197415471076965,0.8409010171890259,0.7985324263572693,0.8385818004608154,0.8765778541564941,0.7789547443389893,0.7168023586273193,0.8875069618225098
03049000,0.8063948154449463,0.8375582695007324,0.6300312876701355,0.8601886630058289,0.8410396575927734,0.8128418922424316,0.8076213598251343,0.787466824054718
03049800,0.5582770109176636,0.6087770462036133,0.5697600841522217,0.5857317447662354,0.6517907381057739,0.5739415884017944,0.6296327114105225,0.6905072927474976
03050000,0.7931393384933472,0.8632534742355347,0.805848240852356,0.8336026668548584,0.8105533123016357,0.8484864234924316,0.7443943023681641,0.8400582075119019
03069500,0.856413722038269,0.8811019062995911,0.8618787527084351,0.8356661796569824,0.8792597055435181,0.8649734258651733,0.7978287935256958,0.9055899381637573
03070500,0.7553597688674927,0.8207549452781677,0.7665477991104126,0.7994499206542969,0.7929067015647888,0.6079007387161255,0.777176022529602,0.8418886661529541
03076600,0.659114420413971,0.7558737993240356,0.7410204410552979,0.6938710808753967,0.7289104461669922,0.7205287218093872,0.6738165020942688,0.7399262189865112
03078000,0.6930179595947266,0.8094024658203125,0.7606319189071655,0.7767338752746582,0.8140749335289001,0.7211905717849731,0.7532339096069336,0.7968153953552246
03140000,0.716353178024292,0.8139135241508484,0.7748775482177734,0.7888723611831665,0.8084743022918701,0.6976964473724365,0.788782000541687,0.7905023097991943
03144000,0.7944116592407227,0.7931994199752808,0.8176922798156738,0.8290922045707703,0.820904552936554,0.8167575597763062,0.8039660453796387,0.8537390828132629
03170000,0.7807048559188843,0.8031060695648193,0.762247622013092,0.8012109398841858,0.7979164719581604,0.8163406252861023,0.7606444358825684,0.7684799432754517
03173000,0.8569014072418213,0.8986494541168213,0.8436746597290039,0.8972843885421753,0.8790391683578491,0.860969603061676,0.8535668849945068,0.7811986804008484
03180500,0.7714549899101257,0.8133217692375183,0.7945098876953125,0.7780139446258545,0.7998604774475098,0.7250930070877075,0.742294430732727,0.7669190168380737
03182500,0.8496614098548889,0.8229673504829407,0.8473860025405884,0.8811142444610596,0.8304046988487244,0.8006719350814819,0.776124894618988,0.801191508769989
03186500,0.8208988904953003,0.8197078108787537,0.853272557258606,0.8396894931793213,0.8508808612823486,0.7564754486083984,0.7466350793838501,0.8213626742362976
03237280,0.5376778841018677,0.5875113010406494,0.595707893371582,0.6433311104774475,0.6105422377586365,0.4236280918121338,0.5675299167633057,0.5732448101043701
03237500,0.5689600706100464,0.6498799324035645,0.6800017356872559,0.5950958728790283,0.6821402907371521,0.4637466073036194,0.6351886987686157,0.6231018304824829
03238500,0.5689666271209717,0.6488903760910034,0.6547290086746216,0.6428186297416687,0.6020903587341309,0.45833122730255127,0.6215030550956726,0.5352801084518433
03241500,0.8141925930976868,0.8305140137672424,0.8691396713256836,0.9047495722770691,0.8200857639312744,0.8088076710700989,0.7921099662780762,0.8091776371002197
03280700,0.6381251811981201,0.7876878976821899,0.7451714277267456,0.7978916168212891,0.7048162221908569,0.5536623597145081,0.611594021320343,0.7247096300125122
03281500,0.7960020303726196,0.7342860102653503,0.800983190536499,0.8305058479309082,0.8104820251464844,0.821357250213623,0.762245237827301,0.8075767755508423
03285000,0.7393748760223389,0.6625827550888062,0.6970492601394653,0.6620644330978394,0.6931438446044922,0.7202730178833008,0.7439886927604675,0.6820158958435059
03291780,0.4976922273635864,0.7026734352111816,0.5251347422599792,0.5356484055519104,0.4870239496231079,0.40838611125946045,0.5119961500167847,0.615923285484314
03338780,0.466682493686676,0.5858914852142334,0.4533824324607849,0.4573306441307068,0.5115258693695068,0.43594127893447876,0.45321059226989746,0.49319231510162354
03340800,0.8511241674423218,0.7756187915802002,0.8385875225067139,0.8701001405715942,0.7949111461639404,0.8799095153808594,0.794192910194397,0.8718549609184265
03346000,0.7736235857009888,0.7919880747795105,0.7858612537384033,0.718826413154602,0.7704905271530151,0.719882607460022,0.7928886413574219,0.7817914485931396
03364500,0.6894973516464233,0.5856176614761353,0.6708918809890747,0.6624962091445923,0.6030850410461426,0.6442950963973999,0.6039013862609863,0.7391102313995361
03366500,0.5849171280860901,0.575742781162262,0.6380515694618225,0.6137995719909668,0.5381377339363098,0.46556735038757324,0.6188075542449951,0.6320423483848572
03368000,0.5800442695617676,0.7641563415527344,0.733853816986084,0.6843261122703552,0.7418720722198486,0.5301802158355713,0.7051384449005127,0.7572904825210571
03384450,0.6550084948539734,0.74330735206604,0.7269881963729858,0.6554338932037354,0.6148427724838257,0.6285594701766968,0.6427519917488098,0.763460636138916
03439000,0.6391028165817261,0.6714096069335938,0.6422693729400635,0.6794090270996094,0.6975110769271851,0.660161018371582,0.6554739475250244,0.664530873298645
03455500,0.3528079390525818,0.37029093503952026,0.22372305393218994,0.25688350200653076,0.27415764331817627,0.34631747007369995,0.40333861112594604,0.33010125160217285
03456500,0.5281498432159424,0.48901236057281494,0.4301060438156128,0.4753161668777466,0.5426421165466309,0.5328885316848755,0.5389963388442993,0.5230751037597656
03460000,0.6952513456344604,0.5293266773223877,0.5968468189239502,0.5910221934318542,0.6836937665939331,0.7593134045600891,0.7800897359848022,0.7452248930931091
03463300,0.49961137771606445,0.5669903755187988,0.5308334827423096,0.6867897510528564,0.5480490326881409,0.7350239157676697,0.457284152507782,0.6368395090103149
03471500,0.748714804649353,0.6184422373771667,0.47840577363967896,0.6675795316696167,0.7033475637435913,0.7197917699813843,0.750510036945343,0.796836793422699
03473000,0.8346444368362427,0.7239001393318176,0.6108867526054382,0.6763597130775452,0.7933749556541443,0.6539729833602905,0.7882151007652283,0.7667107582092285
03479000,0.5182754993438721,0.46497201919555664,0.3257881999015808,0.4518009424209595,0.5173551440238953,0.4558423161506653,0.4043288230895996,0.4900825619697571
03488000,0.78414386510849,0.5742820501327515,0.7965419292449951,0.7566701173782349,0.7772755026817322,0.8036144971847534,0.7886759638786316,0.8575316667556763
03498500,0.7900407314300537,0.7856196761131287,0.5814249515533447,0.8623208999633789,0.7742863297462463,0.7997262477874756,0.7139490246772766,0.8109043836593628
03500000,0.7643512487411499,0.7857328057289124,0.6470789909362793,0.7650049328804016,0.7917628288269043,0.7349487543106079,0.7257367372512817,0.7786946296691895
03500240,0.42247140407562256,0.4879322052001953,0.2835603952407837,0.36156725883483887,0.4064517021179199,0.5661413073539734,0.4673033356666565,0.688818633556366
03504000,0.6876270771026611,0.620735764503479,0.6125675439834595,0.557680606842041,0.6813095808029175,0.8012961149215698,0.5652469396591187,0.7418241500854492
03574500,0.6820377111434937,0.6057518720626831,-0.029536128044128418,0.6279880404472351,0.7078921794891357,0.6154965162277222,0.6811790466308594,0.604310929775238
03592718,0.4079815745353699,0.3984149694442749,0.5528523325920105,0.5144429206848145,0.49162834882736206,0.175834059715271,0.5436956882476807,0.5680075883865356
03604000,0.5521756410598755,0.7164673209190369,0.6566002368927002,0.8067222833633423,0.8355702757835388,0.8483766317367554,0.5463391542434692,0.7658326029777527
04015330,0.49913519620895386,0.6107405424118042,0.5827284455299377,0.6725598573684692,0.6642178297042847,0.6836637258529663,0.653313159942627,0.6979124546051025
04024430,0.5768107771873474,0.20447766780853271,0.4968664050102234,0.5941040515899658,0.7175332903862,0.37979745864868164,0.4377745985984802,0.5354479551315308
04027000,0.4802573323249817,0.47278016805648804,0.5625979900360107,0.31656646728515625,0.7166916131973267,0.8941975235939026,0.5788953900337219,0.7654039859771729
04040500,0.6411411762237549,0.811095654964447,0.8340787887573242,0.7124791145324707,0.8903000950813293,0.7425757646560669,0.6463984847068787,0.6994218826293945
04043050,0.839981734752655,0.8113114833831787,0.8652374148368835,0.8523675799369812,0.8197729587554932,0.7836741209030151,0.8541014194488525,0.8570775985717773
04045500,0.8664785623550415,0.8852465748786926,0.8201442360877991,0.9162360429763794,0.9079102277755737,0.7987698912620544,0.9080709218978882,0.9026992321014404
04057510,0.7958834171295166,0.7313975691795349,0.7744057774543762,0.8126544952392578,0.804734468460083,0.8111743330955505,0.7814478278160095,0.7067850828170776
04057800,0.4697325825691223,0.3690987825393677,0.4754381775856018,0.29225069284439087,0.6035364866256714,0.4964236617088318,0.3542376160621643,0.5599536895751953
04059500,0.7971900701522827,0.8174536228179932,0.845439612865448,0.8015726804733276,0.8938449621200562,0.7627107501029968,0.8818243741989136,0.8797899484634399
04063700,0.660003125667572,0.6507921814918518,0.41453689336776733,0.7166954278945923,0.7792854309082031,0.7035230398178101,0.7687277793884277,0.5655040144920349
04074950,0.5855498313903809,0.8131084442138672,0.7772788405418396,0.7919856905937195,0.833856463432312,0.8655859231948853,0.737919807434082,0.8576843738555908
04105700,-1.2391362190246582,0.6588152647018433,0.6253873705863953,-0.09235358238220215,0.43155014514923096,-0.1483691930770874,0.6242051124572754,0.5615155696868896
04115265,0.6940174102783203,0.6687920689582825,0.646461009979248,0.6955432891845703,0.7571471929550171,0.5859279632568359,0.6455463171005249,0.7067251205444336
04122200,0.7547274827957153,0.721213161945343,0.7264766693115234,0.6927777528762817,0.8046454191207886,0.7246391177177429,0.7038763761520386,0.7822145819664001
04122500,0.6670277118682861,0.6283499002456665,0.5697332620620728,0.6014161109924316,0.6887212991714478,0.7182803153991699,0.6625741720199585,0.6216217279434204
04127918,0.5744205713272095,0.37535560131073,0.4915729761123657,0.6836694478988647,0.6374521255493164,0.7069743871688843,0.5946786403656006,0.6210205554962158
04127997,0.7402738332748413,0.7904231548309326,0.7711741328239441,0.7725176811218262,0.8443280458450317,0.6907516717910767,0.7023347020149231,0.7505921721458435
04161580,0.7179673910140991,0.6882500648498535,0.6877495050430298,0.6900055408477783,0.7201782464981079,0.6679612398147583,0.6799548268318176,0.6618912220001221
04185000,0.6189557313919067,0.7483293414115906,0.6747560501098633,0.780791163444519,0.6400848627090454,0.7938076257705688,0.7011536359786987,0.7047268152236938
04196800,0.705675482749939,0.7622174024581909,0.3763846158981323,0.8248794078826904,0.637006402015686,0.6432246565818787,0.6655882596969604,0.479836642742157
04197100,0.6723978519439697,0.7146036028862,0.7009980082511902,0.7831566333770752,0.7093203663825989,0.7272399067878723,0.7127395868301392,0.6206482648849487
04197170,0.6843266487121582,0.7958283424377441,0.784810483455658,0.7421908378601074,0.7518967390060425,0.7803260684013367,0.7446824312210083,0.7758418917655945
04213000,0.5613603591918945,0.6897927522659302,0.6074281930923462,0.5869117975234985,0.6696449518203735,0.6400548219680786,0.6634353995323181,0.673874020576477
04213075,0.2702414393424988,0.4341832995414734,0.41741472482681274,0.5441257953643799,0.4220186471939087,0.44231849908828735,0.4199393391609192,0.48321330547332764
04216418,0.6546869874000549,0.7002778649330139,0.6097268462181091,0.7240837812423706,0.6548401117324829,0.6203666925430298,0.7102776765823364,0.7341687679290771
04221000,0.8305759429931641,0.8265372514724731,0.7620227336883545,0.8160673379898071,0.8341366648674011,0.8366395235061646,0.7869582176208496,0.839198112487793
04224775,0.7212710380554199,0.8025286197662354,0.6873920559883118,0.6766012907028198,0.7855150103569031,0.7717031240463257,0.7990309596061707,0.7655719518661499
04233000,0.7126897573471069,0.6887714862823486,0.7354106903076172,0.7185275554656982,0.7880814671516418,0.6983620524406433,0.7869866490364075,0.758405327796936
04256000,0.7379881143569946,0.8132138848304749,0.7653143405914307,0.7301551699638367,0.8313899040222168,0.7492256164550781,0.6712719202041626,0.7930869460105896
04296000,0.612615704536438,0.6928430199623108,0.7196105718612671,0.5875612497329712,0.7207859754562378,0.7118237018585205,0.68149733543396,0.7467607259750366
05057200,0.16081494092941284,0.4453626871109009,0.16661328077316284,0.5977442860603333,0.27455174922943115,0.4693848490715027,0.25494080781936646,0.4338703155517578
05120500,-51.63728332519531,-15.637840270996094,-22.073745727539062,-10.578588485717773,-34.913726806640625,-14.39306640625,-25.627164840698242,-29.34272003173828
05291000,0.14191442728042603,0.3602033853530884,0.2281978726387024,0.47259920835494995,0.297977089881897,0.3169482946395874,0.3321272134780884,0.29780906438827515
05362000,0.776023268699646,0.8393721580505371,0.8051513433456421,0.8164912462234497,0.8346855044364929,0.8155328631401062,0.9156453013420105,0.7805233597755432
05393500,0.8182098269462585,0.7629628777503967,0.841130256652832,0.8260934948921204,0.8696820735931396,0.7647318243980408,0.8713703155517578,0.7746344804763794
05399500,0.7396373748779297,0.7693643569946289,0.8367713093757629,0.7783817052841187,0.7501319050788879,0.7662765979766846,0.6382729411125183,0.7751325368881226
05408000,0.7500783801078796,0.8402730822563171,0.8141645789146423,0.7066988348960876,0.775517463684082,0.8947005271911621,0.6946153044700623,0.5790283679962158
05413500,0.6554465293884277,0.7888864278793335,0.7530831694602966,0.7355974316596985,0.6515395641326904,0.780116617679596,0.7334506511688232,0.726608157157898
05414000,0.42310649156570435,0.43987661600112915,0.44892847537994385,0.44922661781311035,0.45754289627075195,0.48157185316085815,0.4668560028076172,0.4617869257926941
05444000,0.5073568224906921,0.4988672137260437,0.33204424381256104,0.6022555828094482,0.5667681694030762,0.5147028565406799,0.4428192377090454,0.4839494824409485
05454000,0.4144492745399475,0.35650670528411865,0.45805293321609497,0.5002049803733826,0.3722120523452759,0.5842233300209045,0.3669700622558594,0.5845463871955872
05458000,0.6470739841461182,0.7290358543395996,0.704736053943634,0.6250853538513184,0.6809388995170593,0.5688790082931519,0.5732055902481079,0.6287819147109985
05466500,0.48828190565109253,0.44259244203567505,0.3256840705871582,0.5802021026611328,0.03542280197143555,0.5924547910690308,-0.0016124248504638672,0.604056179523468
05487980,0.6801197528839111,0.6859542727470398,0.6998043060302734,0.5849130749702454,0.7551893591880798,0.682077169418335,0.6514121890068054,0.6753653287887573
05488200,0.68366539478302,0.6351580619812012,0.6490479111671448,0.5992343425750732,0.6298351287841797,0.6613991260528564,0.552353024482727,0.660157322883606
05489000,0.6391143798828125,0.6071125864982605,0.5850224494934082,0.6061458587646484,0.6554876565933228,0.5971568822860718,0.5734695196151733,0.6481369137763977
05495000,0.5817848443984985,0.6603555083274841,0.7583580017089844,0.5918089747428894,0.6757848262786865,0.6652425527572632,0.5405169725418091,0.723716139793396
05495500,0.5655511617660522,0.6353740692138672,0.5065450668334961,0.7464601397514343,0.6229276657104492,0.614064633846283,0.4252586364746094,0.4346386194229126
05501000,0.7719525694847107,0.7545080184936523,0.7062610387802124,0.7027149200439453,0.7589419484138489,0.6149014234542847,0.7226342558860779,0.7515735626220703
05503800,0.7343329191207886,0.7326222658157349,0.7723559737205505,0.8342059850692749,0.8356509208679199,0.7702145576477051,0.8054444193840027,0.780522346496582
05507600,0.6759222745895386,0.8320783376693726,0.7768694162368774,0.7440844774246216,0.8307844400405884,0.8251599669456482,0.7065259218215942,0.8353862762451172
05508805,0.8312919735908508,0.8199308514595032,0.7986701726913452,0.7506396174430847,0.814169704914093,0.7762485146522522,0.7075296640396118,0.8902920484542847
05525500,0.8258326649665833,0.7877546548843384,0.8265364170074463,0.8486135601997375,0.7965690493583679,0.8466320633888245,0.7845865488052368,0.8627498149871826
05556500,0.6848530173301697,0.56309574842453,0.5500096082687378,0.6664858460426331,0.7674744129180908,0.6861952543258667,0.6642211675643921,0.7425611019134521
05584500,0.37125879526138306,0.3598517179489136,0.06343859434127808,0.3442295789718628,0.30652540922164917,0.5480533838272095,0.24735605716705322,0.511172890663147
05591550,0.6918566823005676,0.721359372138977,0.5890287160873413,0.6501114368438721,0.6967458724975586,0.6379863023757935,0.7345623970031738,0.7442992925643921
05592050,0.564268171787262,0.5557812452316284,0.6041642427444458,0.7491165399551392,0.5866135954856873,0.6718813180923462,0.5540928840637207,0.6325051784515381
05592575,0.5541187524795532,0.7104689478874207,0.6826748251914978,0.7191877961158752,0.6102632284164429,0.6981848478317261,0.6682277321815491,0.7792559266090393
05593575,0.8102124333381653,0.8330710530281067,0.8454571962356567,0.7912590503692627,0.8481804728507996,0.618401050567627,0.7069472074508667,0.6098493337631226
05593900,0.6869426369667053,0.6325920820236206,0.576357364654541,0.6240895390510559,0.729381799697876,0.5712749361991882,0.7355827689170837,0.7666225433349609
05595730,0.794478178024292,0.7850741147994995,0.8171384334564209,0.7018235921859741,0.8111236691474915,0.6953836679458618,0.6816067695617676,0.6896622180938721
06221400,0.8879125714302063,0.8986986875534058,0.852623701095581,0.910922110080719,0.9366595149040222,0.8798238635063171,0.8677480816841125,0.9186233878135681
06224000,0.8758604526519775,0.9002008438110352,0.7716799974441528,0.9304540753364563,0.9381799101829529,0.8798732757568359,0.9151753783226013,0.9206114411354065
06278300,0.6797531247138977,0.7020151615142822,0.5534052848815918,0.8296351432800293,0.7999445199966431,0.8292128443717957,0.7115663290023804,0.8095167875289917
06280300,0.8549028635025024,0.8391087651252747,0.6181190609931946,0.8009350299835205,0.8075321912765503,0.8253108263015747,0.891537070274353,0.800006628036499
06289000,0.5105475783348083,0.38317596912384033,0.24859988689422607,0.4545649290084839,0.5051060914993286,0.5241516828536987,0.4663298726081848,0.374261736869812
06291500,0.6109476089477539,0.4572392702102661,0.5248432755470276,0.6372292637825012,0.6040747165679932,0.6716386079788208,0.5317167043685913,0.7549723982810974
06311000,0.7739565372467041,0.5336812734603882,0.5752014517784119,0.649032711982727,0.682903528213501,0.537891685962677,0.7578470706939697,0.5839592218399048
06332515,0.17829149961471558,-0.2100238800048828,0.5063512325286865,-0.6956068277359009,0.5282844305038452,-0.09316158294677734,0.7780339121818542,-1.1194844245910645
06339100,0.648178219795227,0.6348702907562256,0.5806900262832642,0.24355387687683105,0.7294353246688843,0.8162001967430115,0.7005400657653809,0.5052658319473267
06344600,0.3752553462982178,-2.3105814456939697,0.47537219524383545,-1.445159912109375,-2.6171600818634033,-0.20419836044311523,0.3000108599662781,-0.023677706718444824
06350000,-0.5738192796707153,-0.2099391222000122,-0.5877293348312378,-0.3011298179626465,-0.5641708374023438,0.022889137268066406,0.08594077825546265,-0.36385810375213623
06352000,-0.08562242984771729,0.006643414497375488,-0.17657482624053955,0.28790104389190674,-0.050925493240356445,0.13091188669204712,0.09964460134506226,-0.019195199012756348
06404000,0.6800550222396851,0.5203157663345337,0.6478666067123413,0.6289519667625427,0.7594528794288635,0.7056593894958496,0.778310239315033,0.43621188402175903
06406000,-0.06435811519622803,0.11548197269439697,-0.052536845207214355,0.08400768041610718,0.03785979747772217,0.0001226663589477539,0.0693320631980896,0.045508384704589844
06409000,-9.42641830444336,-0.34820640087127686,-1.978600263595581,-5.222851276397705,-7.601114273071289,-12.63178539276123,-1.9931840896606445,-4.505600452423096
06431500,0.5588803887367249,0.6496068835258484,0.4365440011024475,0.561306893825531,0.46727514266967773,0.39517563581466675,0.3762044906616211,0.4392503499984741
06440200,-0.7355397939682007,0.6057685017585754,0.47602319717407227,0.5212464332580566,0.1699451208114624,0.09961384534835815,0.3282114863395691,0.7020399570465088
06447500,0.43497949838638306,0.4607391953468323,0.5791702270507812,-0.043439388275146484,0.03784364461898804,-0.4883594512939453,0.5942443609237671,0.5194816589355469
06470800,0.5092612504959106,0.6436378359794617,0.7814218997955322,0.8771698474884033,0.7043842673301697,0.6266424059867859,0.7137635946273804,0.8399705290794373
06477500,0.06395500898361206,0.47020113468170166,0.0654137134552002,0.16080528497695923,-0.33382439613342285,0.03274470567703247,-2.9455368518829346,0.4532274007797241
06479215,0.15866804122924805,0.401522696018219,0.40550410747528076,0.3567036986351013,0.09112787246704102,0.3415806293487549,0.32030266523361206,0.34071314334869385
06601000,0.23056960105895996,-0.15225183963775635,0.41077983379364014,0.44801825284957886,0.3232308030128479,0.31609880924224854,-0.30412352085113525,-0.15487241744995117
06614800,0.8153505325317383,0.8348214030265808,0.7571920156478882,0.7809665203094482,0.8111613392829895,0.8046820163726807,0.7046696543693542,0.8159907460212708
06622700,0.7901784777641296,0.81367427110672,0.6523548364639282,0.8095555305480957,0.7616398930549622,0.7878235578536987,0.7341068983078003,0.71089106798172
06623800,0.8957309126853943,0.8710843920707703,0.7462337017059326,0.8051924705505371,0.7984477877616882,0.8820139169692993,0.9185812473297119,0.9148633480072021
06632400,0.8205214142799377,0.8218787312507629,0.7346183657646179,0.7453402280807495,0.8133525848388672,0.529534637928009,0.6395136117935181,0.7365394234657288
06746095,0.7642306685447693,0.732559084892273,0.6672811508178711,0.747721791267395,0.6211276054382324,0.7894197106361389,0.6413842439651489,0.6881543397903442
06803510,0.7062868475914001,0.6285543441772461,0.6638391017913818,0.6072626113891602,0.7315559983253479,0.7038352489471436,0.6599231958389282,0.7243562936782837
06803530,0.7069039344787598,0.5923441648483276,0.6664125919342041,0.6075489521026611,0.7070081233978271,0.5564488172531128,0.6907995939254761,0.6838245391845703
06814000,0.6135444045066833,0.5419201850891113,0.610090434551239,0.6028825044631958,0.6427493095397949,0.761910617351532,0.5298905372619629,0.7305290699005127
06847900,-0.1999645233154297,-0.11607253551483154,-0.13487005233764648,-0.09961354732513428,-0.12881743907928467,0.13681578636169434,0.016139328479766846,0.10691940784454346
06853800,0.23531824350357056,0.16076087951660156,0.3149532675743103,0.25937241315841675,0.3499792814254761,0.28494733572006226,0.4129182696342468,0.1708417534828186
06876700,0.5960609912872314,0.25039541721343994,0.5299515724182129,0.3403744697570801,0.4926143288612366,0.32794803380966187,0.5567483901977539,0.35500025749206543
06878000,0.7694375514984131,0.6977846026420593,0.8563882112503052,0.670538067817688,0.7029153108596802,0.691220760345459,0.7337456941604614,0.7432286739349365
06879650,0.26809561252593994,0.11062854528427124,0.022870361804962158,0.6656202077865601,0.4849529266357422,0.5443058013916016,-0.07671582698822021,0.3846967816352844
06885500,0.7410718202590942,0.6680850982666016,0.6739590764045715,0.7489680647850037,0.7956728935241699,0.7493278980255127,0.6423031687736511,0.7918209433555603
06888500,0.7807416319847107,0.7644633054733276,0.6761282086372375,0.6822184324264526,0.7958201169967651,0.5772205591201782,0.6641604900360107,0.7054023146629333
06889200,0.6192501783370972,0.6296882629394531,0.753279983997345,0.5505554676055908,0.6972899436950684,0.5973079204559326,0.4994317293167114,0.7022069692611694
06889500,0.7346519827842712,0.6561305522918701,0.7666077613830566,0.583520770072937,0.7803526520729065,0.7665258646011353,0.8102962970733643,0.7391718626022339
06892000,0.7238333821296692,0.8316731452941895,0.4934769868850708,0.7773231863975525,0.8966308236122131,0.8516336679458618,0.7205195426940918,0.6949768662452698
06903400,0.5685762166976929,0.6586914658546448,0.4959784746170044,0.617794394493103,0.6399502158164978,0.6844295859336853,0.5539987087249756,0.6293190717697144
06906800,0.6223329305648804,0.773119330406189,0.7701237797737122,0.7482022643089294,0.7459787130355835,0.68578040599823,0.5625706911087036,0.7375805377960205
06910800,0.8644854426383972,0.810234785079956,0.8446899056434631,0.634197473526001,0.8299515843391418,0.7262377738952637,0.6607098579406738,0.8584063649177551
06911900,0.7499624490737915,0.7941724061965942,0.8385605812072754,0.5649350881576538,0.7018980383872986,0.8906069993972778,0.586677074432373,0.7608314752578735
06917000,0.6256722807884216,0.6771866083145142,0.7018322944641113,0.7144442200660706,0.5401239395141602,0.8148847818374634,0.6541973352432251,0.76842200756073
06918460,0.0673474669456482,0.2349805235862732,0.020168423652648926,0.41639530658721924,0.13496530055999756,0.009746789932250977,0.4398500919342041,-0.017249703407287598
06919500,0.7439507246017456,0.765251636505127,0.7948935031890869,0.7085045576095581,0.7781606316566467,0.7105449438095093,0.7778574824333191,0.7625524401664734
