station_id,slp_dg_uav,ele_mt_sav,ele_mt_smn,ele_mt_smx,urb_pc_use,dor_pc_pva,cly_pc_uav,snd_pc_uav,kar_pc_use,swc_pc_syr,gwt_cm_sav,ari_ix_uav,for_pc_use,hand_p50_m,gageii_Hydro_STRAHLER_MAX,gageii_Hydro_MAINSTEM_SINUOUSITY,gageii_Hydro_STREAMS_KM_SQ_KM
1616500,16.47312599,198.0464797,139.7893076,393.297903,13.8721061,0.0,19.07414588,32.94625198,32.07924535,76.61949619,147.4952285,73.69556365,33.81325861,7.6999969482421875,4,2.16631456988443,0.688055007002866
1617000,15.85385247,199.2203098,142.0079036,391.317117,13.3506126,0.0,18.35709233,31.70770494,30.87329165,76.604631,146.6550986,70.92512946,32.54211822,9.0,2,1.29526920013688,0.552697302529988
1617800,76.89602788,459.3524222,266.616387,819.8639521,1.971693023,30.70457392,19.71693023,39.43386045,43.3772465,79.4262769,382.3431564,92.66957207,85.76864649,8.899993896484375,2,1.11175725620945,0.472915619365104
1619000,20.37842025,312.7514657,171.8873762,626.3556611,4.826467955,0.0,11.79803278,20.37842025,53.62742172,83.06378886,239.7776495,53.0911475,30.56763038,24.39999389648437,4,1.2065512573791,0.756270418055197
1619500,35.86700062,244.3057618,132.7217534,554.0904974,9.438684374,0.0,20.76510562,35.86700062,94.38684374,81.10875897,201.3698435,90.61136999,49.08115874,17.199996948242188,4,1.58642814501929,0.746107957720124
1620500,36.45849875,830.0,488.0,1298.0,0.0,0.0,4.625331931,12.2435257,0.0,84.0,545.0,28.02406993,27.20783489,77.39996337890625,2,1.25082391511361,0.430038627401808
1621050,69.49428857,845.3523562,508.8653981,1239.152787,0.643465635,0.0,12.22584706,26.38209103,19.30396905,83.93323759,555.5751369,61.77270095,57.26844151,14.79998779296875,1,1.14275300570099,0.216529609375966
1622000,72.75698877,618.8127937,411.9263885,973.3945603,3.683898166,0.0,18.41949083,36.83898166,41.44385436,78.18912495,367.2868539,83.80868327,64.4682179,24.600006103515625,5,2.02812106733652,0.497230599047041
1625000,45.36426896,497.1684097,385.7799933,791.8667933,2.95853928,0.0,21.69595472,37.47483088,57.19842607,78.35898418,248.6685853,87.76999863,33.53011184,16.70001220703125,4,2.49758618225553,0.401476943731738
1626000,57.1128733,561.4566428,412.6249707,1073.952278,4.605876879,0.0,20.26585827,35.92583966,87.51166071,82.2789494,297.8767603,91.19636221,64.48227631,26.0,4,1.39750162904831,0.924899550376319
1626850,51.04619609,557.3104026,407.4538598,1065.286291,4.861542485,0.0,17.82565578,31.60002615,77.78467976,82.31199322,299.685513,79.40519392,59.95902398,26.5,4,1.47557543620582,0.849168741947546
1627500,55.08424173,539.2850208,393.3766902,1033.771196,4.371765217,0.0,19.23576695,34.09976869,81.31483303,82.07969407,299.1149815,84.81224521,67.32518434,28.29998779296875,4,1.61304061976268,0.786951405359773
1628500,61.16132686,540.0257983,388.3332589,900.9229288,3.883258848,0.0,20.38710895,37.86177377,58.24888273,78.98237575,303.3397938,88.3441388,59.21969744,19.79998779296875,5,2.02484935569077,0.532164475535693
1629500,65.35554525,524.2099286,364.0617036,921.5540676,2.926367698,0.0,20.48457388,38.04278007,56.57644216,79.24169695,315.1724546,89.74194273,64.38008935,21.5,5,2.43596040137902,0.538898896486404
1631000,69.29569995,501.7547259,334.7773697,944.9423736,2.969815712,0.0,20.78870998,38.60760426,57.4164371,79.15003467,321.1810913,91.0743485,69.29569995,23.199981689453125,5,2.2985746558689,0.511403635046804
1632000,104.9199349,599.1525896,365.3284461,1105.45444,0.0,0.0,19.0763518,39.1065212,7.630540721,77.25521552,491.227307,83.93594793,89.65885347,49.60003662109375,4,2.26326559478543,0.490362505682268
1632082,24.53128008,408.0,314.0,672.0,1.989022709,0.0,14.58616653,24.53128008,66.30075697,72.0,248.0,53.04060557,30.49834821,15.699981689453123,3,1.1558833450747,0.367593038323041
1632900,46.36778524,436.9732799,302.9822656,952.2234576,0.785894665,0.0,16.50378797,30.64989194,28.29220794,76.0,283.8749111,66.80104653,62.87157321,31.600006103515625,3,1.59838204970669,0.400539077178223
1633000,41.73722259,388.0,262.0,564.0,0.0,0.0,18.73916116,31.51586196,24.70162153,72.0,320.0,67.29062418,44.29256275,26.79998779296875,4,2.03991818979324,0.417298403757292
1634000,70.06604387,450.2215643,288.6514401,890.2031834,0.986845688,0.0,20.72375945,38.48698184,35.52644478,74.67606991,363.012242,82.89503782,74.01342662,25.100006103515625,4,2.36683429372499,0.439196082657137
1634500,68.49694321,425.2654449,228.6364355,889.106336,0.0,0.0,18.2080482,34.68199656,13.87279863,77.71970296,405.4245538,76.30039244,84.10384166,28.70001220703125,4,1.53295837042329,0.859880438681924
1635500,57.36311499,408.0,151.0,807.0,0.0,0.0,12.47024239,24.31697266,0.0,78.0,441.0,54.86906652,62.35121195,36.5,3,1.36292551346654,0.419811404929329
1636316,66.97758201,460.717888,296.8563373,892.3833422,1.969928883,0.0,20.68425327,38.41361321,47.27829318,77.60532727,331.8052878,87.66183527,70.91743977,8.400009155273438,3,1.29654348213449,0.724357994043442
1636500,65.68093512,441.8918613,283.6999218,868.3237562,1.990331367,0.0,20.89847936,38.81146166,50.75344987,77.63305507,321.1852114,88.56974584,70.65676354,22.5,6,2.07556458251884,0.520406399280981
1636690,72.54343461,442.0893229,265.0155987,818.987605,1.987491359,19.96145375,19.87491359,39.74982718,47.69979262,78.86332826,353.827844,91.42460252,80.49340004,16.800003051757812,2,1.4348254351757,0.542229226862797
1637500,29.48302008,306.7635537,121.5878512,569.0380705,1.179320803,0.0,11.79320803,23.58641606,20.63811405,82.63982459,330.2467111,56.60739855,22.40709526,30.79998779296875,4,1.56337951221756,0.781663921177789
1638480,25.26192043,170.0,66.0,490.0,1.578870027,0.0,14.20983024,32.36683555,11.05209019,79.0,245.0,71.04915122,33.15627057,14.399993896484377,4,2.03510240901481,0.883247103063815
1639500,24.97361952,203.9201684,129.5367649,312.9968491,1.664907968,0.0,15.81662569,34.13061334,2.497361952,81.23067228,199.5348743,80.74803644,49.11478505,17.400009155273438,4,1.47124948414044,0.767252604532176
1643395,0.493421851,164.0,67.0,311.0,0.058049629,0.0,0.27573574,0.624033517,0.014512407,80.0,213.0,1.335141478,0.928794072,21.90000915527344,1,1.06350008411325,1.03646014492754
1643700,35.59161044,226.0461019,115.3367557,574.8265874,0.0,0.0,15.36910451,33.16490973,12.13350356,79.87775468,269.5084229,73.60992159,70.37432064,16.0,4,1.44589700890794,0.803774079479458
1644000,32.47487344,185.1078925,98.03926924,470.8154784,5.412478907,0.0,17.13951654,36.08319271,24.35615508,79.27708108,232.7919139,81.1871836,64.94974688,15.899993896484377,5,1.50623053736034,0.829636004431254
1644380,0.494512895,146.0,74.0,230.0,0.602015698,625.0,0.408510652,0.924524107,0.0,79.0,169.0,1.978051578,1.161030274,12.199996948242188,1,1.28854739828878,0.924822822822823
1658500,1.531270102,69.0,-1.0,144.0,1.044047797,0.0,0.904841424,3.758572069,0.0,78.0,138.0,6.055477222,6.960318646,15.100006103515623,2,1.13944324912476,0.9446279231361
1661050,0.862498889,28.0,-1.0,58.0,0.0,0.0,1.379998223,4.226244558,0.0,80.0,69.0,8.021239671,7.848739894,7.5,2,1.18505277997112,0.728305254717807
1662800,54.80037186,350.6374257,137.4161093,952.2152737,0.0,0.0,14.6134325,30.68820824,11.690746,81.42311392,366.1560165,67.9524611,73.06716248,20.600006103515625,2,1.31324994374472,0.377785879426463
1663500,54.47140271,291.3498509,125.2587225,813.3942434,0.0,0.0,17.2925088,36.31426847,7.781628959,80.84689959,302.3444991,80.41016591,86.46254399,21.600006103515625,4,1.94196553880863,0.382596072858619
1664000,52.17653613,237.9865661,111.7276955,643.0900169,0.0,0.0,19.68925892,40.36298078,21.65818481,80.20788148,261.0534372,90.57059101,93.52397985,18.100006103515625,5,1.53877940740126,0.580702958879223
1665500,60.72211587,417.2672023,146.1759814,992.1128304,0.0,0.0,15.5697733,33.4750126,0.0,82.83058236,346.0563433,77.07037784,74.73491184,28.0,3,1.50170020630049,0.588033373657926
1666500,53.12672076,261.9134735,111.4404631,709.430601,0.0,0.0,18.64095465,39.14600477,2.796143198,81.08513511,259.0126321,87.61248686,86.68043913,17.400001525878906,4,1.33284375082249,0.59501047509178
1667500,52.45731196,262.6969653,115.1051132,650.488722,0.0,0.0,20.02915548,39.10454164,1.907538617,81.15358546,246.9298165,90.60808429,87.74677637,17.599998474121094,5,2.16034651981499,0.585877460328482
1669000,6.828820478,38.0,0.0,62.0,0.0,0.0,7.739329875,20.94171613,0.0,79.0,53.0,41.42817757,44.15970576,13.60000228881836,3,2.07949042577502,0.863810226819863
1669520,8.753805118,37.45114842,13.16091874,54.74137811,0.0,0.0,14.8814687,42.01826457,0.0,79.35488516,45.64511484,81.4103876,87.53805118,8.59999942779541,4,1.45083095246802,0.875525532345971
2011400,98.48452329,829.0070671,598.0071228,1201.595704,0.0,0.0,17.487906,38.65747643,1.840832211,85.09747191,454.4978685,97.56410718,91.12119445,58.9000244140625,3,1.292850769023,0.304671484723933
2011460,89.23468175,967.141963,679.2693822,1370.520976,0.0,43.83219404,12.02453158,27.21341358,10.75879142,88.61774249,475.7371074,74.04579975,63.28700833,67.4000244140625,2,1.11530066425528,0.361831396538843
2011470,104.5830013,948.1993813,660.4547909,1365.017388,0.0,87.86089746,14.09274486,31.89410679,12.60929803,88.23377124,468.4416536,86.7816394,74.17234137,69.4000244140625,2,1.10359671647613,0.320035852433261
2011500,120.672294,891.9041011,604.0362133,1339.150487,0.0,170.9931895,16.37695419,37.06363317,10.34333949,87.07792348,457.3786898,98.26172514,86.19449574,74.5,2,1.11262245499604,0.329496605042828
2011800,106.4761607,830.1009257,572.6959094,1261.376024,0.0,207.9138178,16.71939713,37.83863561,4.39984135,85.21789086,453.5618885,94.15660488,87.99682699,66.199951171875,4,1.23703154805781,0.375203419071553
2013000,119.4761096,700.4429218,453.3198729,1084.298596,0.0,0.0,19.74811728,41.47104629,0.987405864,79.29054654,470.6182334,91.82874536,97.75318054,68.300048828125,4,1.56358605692413,0.969316341813556
2013100,118.9449761,766.3071286,510.8795219,1202.588073,0.991208134,298.0921332,18.83295455,41.63074164,2.973624403,82.65512597,456.9299394,101.1032297,98.12960529,65.5999755859375,6,1.9626004539384,0.64626001724966
2014000,93.55146613,731.6185861,477.9023505,1154.493952,0.0,0.0,17.16540663,36.04735392,24.03156928,79.64804805,439.2254361,78.96087049,84.96876281,65.89996337890625,4,2.19567379327432,1.08217968007702
2015700,86.9796985,811.3620823,566.3215792,1242.002096,0.0,0.0,15.97586299,38.16456159,0.0,83.92004193,414.240573,90.52989027,88.75479439,44.9000244140625,2,1.27503225628972,0.305735369448877
2016000,97.36830977,666.5813041,438.391955,1168.734005,0.0,0.0,18.49997886,41.8683732,0.0,81.26727878,418.5237533,93.47357738,97.36830977,48.39996337890625,4,1.73827643537176,0.579263505702142
2016500,105.5497742,710.4519207,462.031711,1181.283728,0.0,179.7087351,18.06707846,40.88865125,4.754494331,81.40056419,448.30485,92.23719003,94.13898776,57.5,6,2.90035916441389,0.704409637091471
2017500,88.4467913,707.1088135,461.2233594,1219.154059,0.0,0.0,18.42641485,38.69547119,23.03301857,77.58132869,394.5091616,82.91886684,92.13207427,39.5999755859375,4,1.50666147102745,1.15108218477152
2018000,88.26889407,634.1474395,398.4067299,1138.948278,0.0,0.0,18.01406001,36.92882303,10.80843601,77.42429276,423.2843878,79.26186406,90.07030007,43.60003662109375,4,1.77108976939697,1.07968633757932
2018500,33.49354658,545.0,331.0,907.0,0.0,0.0,8.559461904,14.8860207,8.187311387,77.0,410.0,32.74924555,35.72644969,42.199981689453125,4,1.23732868188672,0.981701269555933
2019500,102.2639278,653.8796881,420.2126776,1130.801774,0.0,140.24559,19.47884339,40.90557112,14.60913254,79.94488044,431.3843128,92.52450611,95.44633262,49.29998779296875,8,2.44914004199879,0.820991423307112
2020500,89.9650194,727.3655248,481.7705854,1320.381339,0.0,0.0,15.13430233,36.99496125,0.0,82.19936743,418.6075909,82.39786823,84.07945738,44.29998779296875,3,1.28828810099002,0.408628381577403
2021500,97.91090853,657.2490179,437.5241028,1227.871083,0.0,0.0,18.79098244,42.52696027,2.966997228,81.40383343,426.4971004,95.93291037,97.91090853,46.9000244140625,4,1.43463643382026,0.529185703679986
2022500,85.58190631,620.7130339,407.4813722,1154.470971,0.0,0.0,18.60476224,39.07000071,21.39547658,80.95152681,409.2269319,88.37262065,86.51214442,41.5,4,1.26382738785369,1.11606943403583
2024000,86.74101848,592.4629315,374.57637,1117.568108,0.942837157,0.0,19.7995803,39.59916061,43.37050924,80.84362112,401.1894438,90.51236711,81.08399553,38.899993896484375,5,1.62596420613242,0.684414941604318
2024752,100.4834924,619.8039899,391.3639834,1121.03835,0.0,106.6032042,19.89772126,41.78521466,26.86192371,80.04677759,420.1993008,94.51417601,94.51417601,46.199951171875,8,2.62508533974629,0.802471216077322
2024915,42.09292831,577.0,234.0,1185.0,0.0,0.0,7.270596709,16.83717133,6.505270739,83.0,407.0,39.03162444,37.88363548,76.89996337890625,3,1.64548943714767,0.73058261514577
2025500,99.28485568,608.963983,381.4220168,1117.233329,0.0,104.576309,19.85697114,41.69963939,25.81406248,80.0593989,416.6758181,94.3206129,94.3206129,45.39996337890625,8,2.44004994909766,0.820001733899077
2026000,92.86224408,567.4890774,355.6165632,1043.598008,0.998518754,100.7590718,19.97037507,41.93778765,27.9585251,79.90621068,394.1767887,93.86076284,93.86076284,39.20001220703125,8,2.39395565370879,0.839420107732721
2027000,91.40531982,551.6670284,213.5280447,1096.640223,0.0,0.0,15.9330374,37.73614121,11.74013282,83.79950419,424.8823986,85.53525341,83.85809157,58.399993896484375,4,1.69501006135515,1.01035357405559
2027500,64.15582246,515.0,170.0,1185.0,0.0,0.0,11.60914883,28.10636031,0.0,83.0,374.0,62.32279896,58.65675196,55.59999084472656,4,1.71377529782238,0.996658080804396
2028500,88.62623338,394.3585506,172.2343246,1099.945539,0.0,0.0,17.37769282,36.49315492,9.557731051,81.41183396,367.53606,85.15069481,86.8884641,33.19999694824219,4,1.27136598466451,1.06151106482941
2030500,19.23466295,156.8696757,100.958427,274.9767642,0.0,0.0,20.19639609,41.35452533,0.0,79.0,118.6202459,87.5177164,96.17331473,14.699996948242188,4,1.82369641302337,0.938740875099639
2032250,67.02881017,345.0429906,145.7610575,970.6012964,1.71868744,0.0,17.1868744,36.95177996,10.31212464,81.6616548,313.6545692,82.49699713,85.07502829,32.30000305175781,3,1.92982501728314,0.600387394210425
2032640,64.41870222,322.0819105,126.754827,950.0944542,0.0,0.0,18.1461133,38.10683793,0.907305665,81.91244172,292.0727327,87.10134385,88.91595518,21.599998474121094,4,1.22169205961204,0.63068439500321
2038850,15.93246454,203.3739593,131.4605968,276.4605968,0.0,0.0,12.74597163,27.40383901,1.274597163,79.0,137.2638282,57.99417092,63.09255957,15.099990844726562,2,1.1442528791558,0.906866106848928
2046000,12.74914005,91.31383785,55.18830271,124.3766054,0.0,0.0,19.61406161,45.1123417,0.0,78.0,75.43794595,88.26327723,98.07030804,10.300003051757812,4,1.38607319721603,0.875494153341943
2051000,9.776362303,160.9894111,114.8056677,199.0918717,0.0,0.0,11.50160271,25.8786061,0.0,78.0,113.0918717,51.75721219,53.4824526,14.0,4,1.39354274107458,0.860061993043908
2051500,16.77448587,125.6786406,78.95996344,169.0844299,0.0,0.0,19.73468926,45.3897853,0.0,77.54687178,110.3078332,87.81936722,91.76630507,12.70000457763672,5,1.64306210559985,0.926462127267611
2053200,5.454270327,27.53146367,14.3268993,42.1973047,0.0,0.0,15.45376593,43.63416261,0.0,79.50252144,14.60459308,84.54119006,69.08742414,3.400000095367432,4,1.36474736668358,0.704957116293239
2053800,74.87816367,714.7600146,436.8561961,1060.666411,0.771939832,0.0,16.21073646,32.42147293,77.19398316,81.46761848,429.4981097,72.56234417,72.56234417,44.5,5,2.74735628465069,0.921927554105013
2054500,73.18393903,634.6662152,410.8547804,1016.061424,4.573996189,1.527839609,16.77131936,32.01797332,56.41261967,78.96477631,424.5822503,68.60994284,69.37227554,45.5,5,1.59451427628843,0.917790542582842
2054530,79.42665901,624.4734577,402.2193534,1026.590022,4.964166188,4.866476663,18.20194269,34.74916332,61.22471632,78.81032985,423.1215432,74.46249282,75.28985385,45.20001220703125,5,6.22933382977937,0.925543045324267
2055000,89.0465347,579.6008204,373.4872757,1015.2617,13.85168318,14.35636506,20.77752476,41.55504953,71.23722776,78.24839674,405.1735296,89.0465347,83.11009905,38.100006103515625,5,4.05236760114242,0.934664715727705
2055100,11.48519561,436.0,310.0,787.0,2.19569916,456.0,3.884698514,6.924897351,9.965096188,77.0,381.0,14.69429438,12.49859522,16.100006103515625,4,1.31703814434721,1.19901523487647
2056000,82.77210318,537.638583,353.383876,955.6347974,16.95332234,87.51757,21.93959361,41.88467872,73.79681488,77.94048274,388.0138934,88.75562871,79.78034041,32.79998779296875,6,3.56013796706812,0.966314793343079
2056650,68.5917396,470.0,263.0,1013.0,5.964499095,0.0,14.91124774,32.05918264,66.35505244,79.0,439.0,67.84617721,70.82842676,43.899993896484375,3,1.60991496594976,0.954403249180552
2056900,68.2134589,468.4388733,309.577836,969.1618293,0.0,0.0,19.48955969,41.90255333,20.46403767,80.52022867,303.7858393,91.60093053,92.57540851,25.9000244140625,4,2.83886083083277,1.08936361632818
2059500,48.61051818,338.5564205,231.6359833,644.9383629,0.0,0.0,19.26077135,39.4387223,25.68102847,78.26959375,275.6601027,82.54616294,77.960265,23.0,4,1.60683602691003,1.12667596194375
2064000,21.77402945,214.0403765,139.5158709,363.2928309,0.0,0.0,19.05227577,39.91905398,61.69308343,78.4065857,158.0723726,81.65261042,88.00336901,15.800003051757812,4,1.39657882953383,0.93475625350365
2065500,20.31919413,190.0156025,133.6781085,256.0140423,0.0,0.0,16.78542123,39.75494503,0.0,78.66718675,143.3109697,79.50989005,84.81054939,16.599990844726562,4,1.31500945078841,0.995728064163764
2068500,50.01378475,552.4309901,322.0992132,905.4747809,0.0,0.0,16.9401529,33.8803058,0.0,85.33173307,276.1820496,84.70076449,65.34058975,30.100006103515625,4,2.83660838594415,0.942922896092967
2069700,52.47735311,471.2190864,301.9659255,906.6800211,0.0,0.0,17.49245104,34.98490207,0.0,85.0714761,263.5036599,87.46225518,77.46656887,25.0,4,1.64396116602699,0.835254796195603
2070000,40.62480456,335.7572142,247.0936534,610.4483007,0.0,0.0,20.31240228,41.59206181,0.0,83.04749228,190.8535299,96.72572513,92.85669613,21.20001220703125,4,1.77298676501927,0.870273058781619
2070500,39.08103487,375.1464175,261.2576372,681.4766865,0.0,0.0,17.84134201,35.68268401,0.0,83.559208,210.1739702,85.80835917,77.31248203,22.39999389648437,5,1.76092874618555,0.859128927423503
2071530,50.28479887,632.0,378.0,1051.0,0.0,0.0,10.45525521,20.41264112,0.0,86.0,413.0,52.77414535,49.78692957,36.399993896484375,3,1.69504035891366,0.730099717359752
2074500,24.38473792,241.8994002,164.1992003,337.7137145,0.937874535,0.0,19.69536524,41.26647955,0.0,78.59284286,166.0715714,85.34658271,50.6452249,17.800003051757812,5,1.53458445285949,1.02255910110179
2077200,6.958963829,178.0,125.0,229.0,0.0,0.0,7.30691202,15.30972042,0.0,77.0,136.0,30.96738904,17.39740957,13.5,3,1.29609366058968,0.678670259272407
2079640,9.577206773,119.0,76.0,160.0,0.0,0.0,12.57008389,25.7387432,0.0,77.0,105.0,52.07606183,49.68176014,11.500007629394531,4,1.6004839218914,0.994955129480205
2081500,13.4380748,152.5729415,116.0339245,212.3599176,0.0,0.0,20.15711219,42.23394936,0.0,77.49205108,80.14925468,85.4277612,58.55161161,8.899993896484375,5,1.44086372672448,0.982296451563277
2082770,9.360986277,98.96079031,59.60364547,137.6736182,1.56016438,0.0,14.82156161,35.88378073,0.0,77.0,95.99090092,69.42731489,47.58501358,10.70000457763672,4,1.71401151007261,0.953319250552709
2082950,13.16676551,87.36613848,52.74161035,128.3523101,0.0,0.0,18.80966501,43.26222952,0.0,77.24462616,92.64163355,83.7030093,89.3459088,10.799999237060549,4,1.55575203803239,0.850403957356476
2084160,9.875679741,69.75702936,40.7721411,103.4756048,2.962703922,0.0,18.76379151,45.42812681,0.0,77.70734381,60.60638786,88.88111767,51.35353466,2.59999942779541,4,1.17096780228102,0.78085966302398
2091000,5.333137435,37.92302215,16.15379746,64.53829112,0.0,0.0,15.9994123,40.887387,0.0,81.0,21.76922468,84.44134272,12.44398735,3.5,4,1.28067944953559,0.753028448758652
2092500,4.296749323,26.17651164,9.899186055,44.42023258,0.0,0.0,17.18699729,36.95204417,44.68619296,84.67027693,18.58427479,86.79433632,58.43579079,2.4000015258789062,5,1.76241354027548,0.691992025472373
2096846,1.579284814,186.0,133.0,238.0,0.0,0.0,1.658249055,3.39546235,0.0,78.0,104.0,7.185745904,7.185745904,11.699996948242188,3,1.20771728411783,0.915421878832475
2102908,13.37199704,116.5054351,76.58903197,176.4646629,2.507249445,0.0,14.20774685,42.62324056,0.0,79.0,109.0930054,76.88898298,57.66673723,14.599998474121094,2,1.24430706676,0.649368577410736
2108000,5.992244582,35.32312595,17.48436587,50.96192187,0.0,0.0,17.97673375,46.93924922,2.996122291,83.96271262,24.34585952,98.8720356,29.96122291,3.69999885559082,7,1.7649536656834,0.790812909967282
2110500,2.821498337,17.57995928,6.663226352,30.87165012,0.0,0.0,17.86948947,45.14397339,0.0,83.02910794,9.571011686,91.22844622,58.31096563,1.5,6,1.68893714076103,0.724557346779836
2111000,42.79454684,629.0,350.0,1233.0,0.0,0.0,7.442529885,16.00143925,0.0,87.0,465.0,42.05029385,37.21264942,57.30001831054688,3,1.40197144928678,0.977325929885951
2111180,93.7200265,651.0,337.0,1232.0,0.0,0.0,16.44210991,35.35053631,0.0,87.0,412.0,92.897921,82.21054956,56.30001831054688,4,1.45740560506617,0.942721573388222
2111500,80.25560527,569.0,290.0,1105.0,0.835995888,0.0,16.71991777,36.78381908,0.0,85.0,389.0,89.45156004,80.25560527,41.0,4,1.52739251053426,0.731397706161113
2112000,87.03273127,539.2755497,317.5631527,1083.56358,0.967030347,108.8546951,19.34060695,41.58230494,0.0,85.22006516,371.7864169,103.4722472,93.8019437,38.5,5,1.87291077724633,0.928274031912375
2112250,74.97238544,499.5960719,308.5682448,1005.098529,0.973667343,134.2333632,19.47334687,41.86769577,0.0,83.9710755,326.197039,101.2614037,90.55106294,31.0,6,1.69056536109089,0.92044321833019
2118500,29.00986791,355.4881926,242.4246003,601.8814601,0.0,0.0,16.03176911,32.82695579,0.0,81.05318612,226.8107559,73.28808735,33.59037337,19.300018310546875,5,1.49012688234203,1.06302920901712
2128000,13.5405809,211.2966869,150.9047869,291.5795618,0.644789567,0.0,13.5405809,27.72595137,0.0,79.0,122.0890263,59.32064015,59.96542972,12.199996948242188,4,1.59537437448493,0.997845878867527
2137727,81.34725417,662.6135626,400.2502108,1485.820501,0.719887205,0.0,13.6778569,32.39492423,7.19887205,86.0,412.9213855,80.62736696,69.82905889,43.79998779296875,4,1.29219053801485,0.925789879348433
2138500,62.52555312,926.0,369.0,1740.0,0.0,0.0,12.12230111,28.71071317,0.0,92.0,458.0,82.94206026,63.16356897,50.20001220703125,4,1.6485280416507,0.814770529337978
2140991,98.76599585,645.9288829,332.2224189,1401.968194,0.0,0.0,18.99346074,41.78561363,0.0,86.92122007,406.155918,107.3130532,94.9673037,46.9000244140625,5,1.6210199595364,1.03873625084174
2142000,28.50722717,418.0,324.0,721.0,0.0,0.0,9.353933915,19.15329325,0.0,83.0,236.0,45.4333933,42.76084075,23.20001220703125,3,1.38945978650618,0.882199769764704
2143000,42.79435497,440.2337365,291.9060246,786.3807259,5.902669651,0.0,14.75667413,33.20251679,0.0,83.88192775,293.469881,75.99687176,58.28886281,29.0,4,1.64414559624989,0.962699431353246
2143040,10.77655524,390.0,252.0,810.0,0.48984342,0.0,4.898434201,11.02147695,0.0,82.0,218.0,24.98201442,19.10389338,41.0,3,1.65215783654753,1.13121146354777
2147500,17.89806649,154.7817585,109.6455418,195.469835,0.994337027,0.0,18.89240351,48.72251432,0.0,76.9047004,125.5629211,89.49033243,95.45635459,12.199996948242188,4,1.42723878119385,0.499547677442289
2149000,82.23124748,475.0,262.0,1052.0,0.0,0.0,17.4960101,38.49122223,0.0,84.0,426.0,92.72885355,87.48005052,36.5,4,1.59434222740345,0.939322363647869
2150495,56.99561831,373.0,258.0,670.0,0.0,0.0,17.0136174,37.42995829,0.0,83.0,295.0,87.62012963,81.66536354,28.199981689453125,4,1.24654058105072,0.781746903155027
2152100,37.46852395,468.0914811,297.0810827,868.5717263,0.0,0.0,10.40792332,22.8974313,0.0,84.69646578,366.0831665,55.16199359,49.95803193,37.4000244140625,4,1.79108407677751,0.933965356167707
2152474,44.70939293,381.6048099,270.4891218,716.0109698,0.0,0.0,17.53309527,39.44946435,0.0,82.82471992,249.8996804,89.41878587,63.11914296,21.89999389648437,4,1.99891564845835,0.825677086894378
2157470,10.32357349,309.0,205.0,872.0,1.843495267,0.0,7.373981067,16.5914574,0.0,83.0,161.0,39.08209966,12.53576781,16.5,3,1.3024831580388,0.772406853278439
2162500,75.83028405,448.0773091,280.2633498,851.223784,0.984808884,301.9797031,17.72655991,45.30120865,0.0,87.49651261,335.834909,120.1466838,85.67837289,27.20001220703125,5,2.0207143402399,0.915708276305335
2167450,14.48799618,174.39711,134.2627257,211.6139013,0.0,0.0,17.38559542,49.25918702,0.0,75.19416494,102.0256268,84.99624427,75.33758015,11.5,4,1.20996465389267,0.536757833935616
2177000,102.1570611,785.0656134,468.7628277,1292.189367,0.0,0.0,18.48556344,41.83574885,0.0,95.02858294,425.8301424,150.8032807,97.29243918,46.70001220703125,4,1.952942577343,0.910087559437299
2178400,109.5049822,893.0,580.0,1616.0,0.0,0.0,15.98612879,33.57087046,0.0,95.0,415.0,126.2904174,79.93064394,68.70001220703125,4,1.39277872667079,0.905966142522937
2181580,107.867703,762.4277268,479.2810979,1287.261064,0.0,259.0318125,19.61230964,42.16646572,0.0,93.40970954,402.3837969,147.0923223,96.10031722,51.29995727539063,4,1.98763093477499,0.865675183007353
2193340,11.26249641,174.0,127.0,212.0,0.0,0.0,11.26249641,30.03332376,0.0,75.0,109.0,55.68678781,62.56942451,12.5,3,1.35958532837562,0.826378661095008
2196000,14.67450197,148.9185548,102.7351516,193.0914803,0.0,0.0,16.50881471,45.85781864,0.0,74.02704019,84.08828176,78.87544806,86.21269904,10.0,5,1.62888839865453,0.813578986382956
2198100,4.649094065,79.0,49.0,121.0,0.0,0.0,8.368369317,21.85074211,0.0,71.0,51.0,38.12257133,25.10510795,7.400001525878906,3,1.23072977471812,0.821810498358865
2198690,5.302625234,33.65148555,13.98048142,49.31598349,0.0,0.0,12.12028625,41.66348398,75.75178906,75.33550206,35.36152684,66.66157437,66.66157437,3.30000114440918,4,1.20443878728093,0.564653538950235
2202600,5.660817981,37.9393891,21.13251199,60.13676391,0.0,0.0,16.03898428,50.00389216,94.34696634,73.66784923,25.02236432,80.19492139,53.77777082,3.0999984741210938,6,1.32047136036756,0.588224166429568
2204130,18.89484042,273.3714488,219.9031412,322.9997224,66.58181862,0.0,17.09533181,42.28845237,0.0,78.57888801,124.9097923,89.07567626,29.69189209,11.70001220703125,3,1.26537096309061,0.611091743911995
2212600,15.88326192,168.5008785,127.5721816,213.3939239,0.0,0.0,13.1209555,32.45710045,0.0,73.0,116.7504393,59.38958805,68.36708392,14.300003051757812,4,1.19733753348105,0.871477867264236
2215100,9.943789246,119.0793396,83.18797297,146.8510039,0.0,0.0,23.86509419,40.76953591,99.43789246,70.37137359,68.44897726,80.54469289,31.82012559,6.8000030517578125,5,1.23500468518902,0.727763035392273
