block_id,truth_trial,day_index,day_number,stage,true_process_id,candidate_process_id,posterior_probability
matched_block_03,2,255,256,2,lower_groundwater_low,lower_groundwater_medium,0.08581912793856239
matched_block_03,2,255,256,2,lower_groundwater_low,lower_groundwater_high,0.01897311093048056
matched_block_03,2,256,257,2,lower_groundwater_low,lower_groundwater_low,0.8947785188739771
matched_block_03,2,256,257,2,lower_groundwater_low,lower_groundwater_medium,0.08677084421773755
matched_block_03,2,256,257,2,lower_groundwater_low,lower_groundwater_high,0.018450636908285207
matched_block_03,2,257,258,2,lower_groundwater_low,lower_groundwater_low,0.9007726279419499
matched_block_03,2,257,258,2,lower_groundwater_low,lower_groundwater_medium,0.08209913881520853
matched_block_03,2,257,258,2,lower_groundwater_low,lower_groundwater_high,0.017128233242841635
matched_block_03,2,258,259,2,lower_groundwater_low,lower_groundwater_low,0.9037464803626651
matched_block_03,2,258,259,2,lower_groundwater_low,lower_groundwater_medium,0.0792480928743718
matched_block_03,2,258,259,2,lower_groundwater_low,lower_groundwater_high,0.01700542676296303
matched_block_03,2,259,260,2,lower_groundwater_low,lower_groundwater_low,0.9060659810465577
matched_block_03,2,259,260,2,lower_groundwater_low,lower_groundwater_medium,0.07717965840904281
matched_block_03,2,259,260,2,lower_groundwater_low,lower_groundwater_high,0.01675436054439951
matched_block_03,2,260,261,2,lower_groundwater_low,lower_groundwater_low,0.9048203237040222
matched_block_03,2,260,261,2,lower_groundwater_low,lower_groundwater_medium,0.07731813845083645
matched_block_03,2,260,261,2,lower_groundwater_low,lower_groundwater_high,0.017861537845141287
matched_block_03,2,261,262,2,lower_groundwater_low,lower_groundwater_low,0.8399270267151182
matched_block_03,2,261,262,2,lower_groundwater_low,lower_groundwater_medium,0.11440020257210619
matched_block_03,2,261,262,2,lower_groundwater_low,lower_groundwater_high,0.04567277071277567
matched_block_03,2,262,263,2,lower_groundwater_low,lower_groundwater_low,0.8206358708191821
matched_block_03,2,262,263,2,lower_groundwater_low,lower_groundwater_medium,0.09121418983304244
matched_block_03,2,262,263,2,lower_groundwater_low,lower_groundwater_high,0.08814993934777547
matched_block_03,2,263,264,2,lower_groundwater_low,lower_groundwater_low,0.8706814613861704
matched_block_03,2,263,264,2,lower_groundwater_low,lower_groundwater_medium,0.09014207469392427
matched_block_03,2,263,264,2,lower_groundwater_low,lower_groundwater_high,0.03917646391990533
matched_block_03,2,264,265,2,lower_groundwater_low,lower_groundwater_low,0.8754470078778335
matched_block_03,2,264,265,2,lower_groundwater_low,lower_groundwater_medium,0.08360713991641675
matched_block_03,2,264,265,2,lower_groundwater_low,lower_groundwater_high,0.04094585220574972
matched_block_03,2,265,266,2,lower_groundwater_low,lower_groundwater_low,0.8941006688996957
matched_block_03,2,265,266,2,lower_groundwater_low,lower_groundwater_medium,0.07931024326516528
matched_block_03,2,265,266,2,lower_groundwater_low,lower_groundwater_high,0.026589087835139007
matched_block_03,2,266,267,2,lower_groundwater_low,lower_groundwater_low,0.8926072593417478
matched_block_03,2,266,267,2,lower_groundwater_low,lower_groundwater_medium,0.08234099070408905
matched_block_03,2,266,267,2,lower_groundwater_low,lower_groundwater_high,0.025051749954163205
matched_block_03,2,267,268,2,lower_groundwater_low,lower_groundwater_low,0.883081649851865
matched_block_03,2,267,268,2,lower_groundwater_low,lower_groundwater_medium,0.09107536068819792
matched_block_03,2,267,268,2,lower_groundwater_low,lower_groundwater_high,0.025842989459937123
matched_block_03,2,268,269,2,lower_groundwater_low,lower_groundwater_low,0.8841056160050645
matched_block_03,2,268,269,2,lower_groundwater_low,lower_groundwater_medium,0.09327662505046522
matched_block_03,2,268,269,2,lower_groundwater_low,lower_groundwater_high,0.022617758944470243
matched_block_03,2,269,270,2,lower_groundwater_low,lower_groundwater_low,0.8873568981212056
matched_block_03,2,269,270,2,lower_groundwater_low,lower_groundwater_medium,0.0924028431949356
matched_block_03,2,269,270,2,lower_groundwater_low,lower_groundwater_high,0.02024025868385874
matched_block_03,2,270,271,2,lower_groundwater_low,lower_groundwater_low,0.8968472483031079
matched_block_03,2,270,271,2,lower_groundwater_low,lower_groundwater_medium,0.08458904482608794
matched_block_03,2,270,271,2,lower_groundwater_low,lower_groundwater_high,0.018563706870804067
matched_block_03,2,271,272,2,lower_groundwater_low,lower_groundwater_low,0.8511051184181199
matched_block_03,2,271,272,2,lower_groundwater_low,lower_groundwater_medium,0.10460008120329965
matched_block_03,2,271,272,2,lower_groundwater_low,lower_groundwater_high,0.04429480037858047
matched_block_03,2,272,273,2,lower_groundwater_low,lower_groundwater_low,0.8875340421402924
matched_block_03,2,272,273,2,lower_groundwater_low,lower_groundwater_medium,0.08805249129125298
matched_block_03,2,272,273,2,lower_groundwater_low,lower_groundwater_high,0.024413466568454667
matched_block_03,2,273,274,2,lower_groundwater_low,lower_groundwater_low,0.8940700540140584
matched_block_03,2,273,274,2,lower_groundwater_low,lower_groundwater_medium,0.08578851598514375
matched_block_03,2,273,274,2,lower_groundwater_low,lower_groundwater_high,0.02014143000079774
matched_block_03,2,274,275,2,lower_groundwater_low,lower_groundwater_low,0.8935717770352297
matched_block_03,2,274,275,2,lower_groundwater_low,lower_groundwater_medium,0.08427867449335821
matched_block_03,2,274,275,2,lower_groundwater_low,lower_groundwater_high,0.022149548471412074
matched_block_03,2,275,276,2,lower_groundwater_low,lower_groundwater_low,0.8597323242293566
matched_block_03,2,275,276,2,lower_groundwater_low,lower_groundwater_medium,0.10565771894655918
matched_block_03,2,275,276,2,lower_groundwater_low,lower_groundwater_high,0.034609956824084236
matched_block_03,2,276,277,2,lower_groundwater_low,lower_groundwater_low,0.6742652321483755
matched_block_03,2,276,277,2,lower_groundwater_low,lower_groundwater_medium,0.21129333038309803
matched_block_03,2,276,277,2,lower_groundwater_low,lower_groundwater_high,0.11444143746852653
matched_block_03,2,277,278,2,lower_groundwater_low,lower_groundwater_low,0.8028811766644833
matched_block_03,2,277,278,2,lower_groundwater_low,lower_groundwater_medium,0.14767178130781694
matched_block_03,2,277,278,2,lower_groundwater_low,lower_groundwater_high,0.04944704202769983
matched_block_03,2,278,279,2,lower_groundwater_low,lower_groundwater_low,0.8072894020757713
matched_block_03,2,278,279,2,lower_groundwater_low,lower_groundwater_medium,0.12667244280832649
matched_block_03,2,278,279,2,lower_groundwater_low,lower_groundwater_high,0.06603815511590233
matched_block_03,2,279,280,2,lower_groundwater_low,lower_groundwater_low,0.8470724123303305
matched_block_03,2,279,280,2,lower_groundwater_low,lower_groundwater_medium,0.1170490159813305
matched_block_03,2,279,280,2,lower_groundwater_low,lower_groundwater_high,0.03587857168833904
matched_block_03,2,280,281,2,lower_groundwater_low,lower_groundwater_low,0.8572793826656184
matched_block_03,2,280,281,2,lower_groundwater_low,lower_groundwater_medium,0.1146277303279632
matched_block_03,2,280,281,2,lower_groundwater_low,lower_groundwater_high,0.02809288700641845
matched_block_03,2,281,282,2,lower_groundwater_low,lower_groundwater_low,0.8666401148739753
matched_block_03,2,281,282,2,lower_groundwater_low,lower_groundwater_medium,0.11042630450911525
matched_block_03,2,281,282,2,lower_groundwater_low,lower_groundwater_high,0.022933580616909467
matched_block_03,2,282,283,2,lower_groundwater_low,lower_groundwater_low,0.8278082280400646
matched_block_03,2,282,283,2,lower_groundwater_low,lower_groundwater_medium,0.12364230559272406
matched_block_03,2,282,283,2,lower_groundwater_low,lower_groundwater_high,0.048549466367211434
matched_block_03,2,283,284,2,lower_groundwater_low,lower_groundwater_low,0.836355960563511
matched_block_03,2,283,284,2,lower_groundwater_low,lower_groundwater_medium,0.12933016303662176
matched_block_03,2,283,284,2,lower_groundwater_low,lower_groundwater_high,0.03431387639986732
matched_block_03,2,284,285,2,lower_groundwater_low,lower_groundwater_low,0.8613981301779844
matched_block_03,2,284,285,2,lower_groundwater_low,lower_groundwater_medium,0.11359641657403673
matched_block_03,2,284,285,2,lower_groundwater_low,lower_groundwater_high,0.025005453247978943
matched_block_03,2,285,286,2,lower_groundwater_low,lower_groundwater_low,0.8733361137341823
matched_block_03,2,285,286,2,lower_groundwater_low,lower_groundwater_medium,0.10575176888991343
matched_block_03,2,285,286,2,lower_groundwater_low,lower_groundwater_high,0.020912117375904236
matched_block_03,2,286,287,2,lower_groundwater_low,lower_groundwater_low,0.8098160219776288
matched_block_03,2,286,287,2,lower_groundwater_low,lower_groundwater_medium,0.1463564858026604
matched_block_03,2,286,287,2,lower_groundwater_low,lower_groundwater_high,0.04382749221971084
matched_block_03,2,287,288,2,lower_groundwater_low,lower_groundwater_low,0.8584813398745023
matched_block_03,2,287,288,2,lower_groundwater_low,lower_groundwater_medium,0.1062165358936977
matched_block_03,2,287,288,2,lower_groundwater_low,lower_groundwater_high,0.035302124231800014
matched_block_03,2,288,289,2,lower_groundwater_low,lower_groundwater_low,0.8510002216207505
matched_block_03,2,288,289,2,lower_groundwater_low,lower_groundwater_medium,0.11418491073549823
matched_block_03,2,288,289,2,lower_groundwater_low,lower_groundwater_high,0.03481486764375135
matched_block_03,2,289,290,2,lower_groundwater_low,lower_groundwater_low,0.8734203451250804
matched_block_03,2,289,290,2,lower_groundwater_low,lower_groundwater_medium,0.10252820384141989
matched_block_03,2,289,290,2,lower_groundwater_low,lower_groundwater_high,0.02405145103349968
matched_block_03,2,290,291,2,lower_groundwater_low,lower_groundwater_low,0.8820178873624108
matched_block_03,2,290,291,2,lower_groundwater_low,lower_groundwater_medium,0.09768492010985817
matched_block_03,2,290,291,2,lower_groundwater_low,lower_groundwater_high,0.02029719252773109
matched_block_03,2,291,292,2,lower_groundwater_low,lower_groundwater_low,0.8890500407792382
matched_block_03,2,291,292,2,lower_groundwater_low,lower_groundwater_medium,0.09235211354775828
matched_block_03,2,291,292,2,lower_groundwater_low,lower_groundwater_high,0.018597845673003585
matched_block_03,2,292,293,2,lower_groundwater_low,lower_groundwater_low,0.887354246885548
matched_block_03,2,292,293,2,lower_groundwater_low,lower_groundwater_medium,0.09239109438719928
matched_block_03,2,292,293,2,lower_groundwater_low,lower_groundwater_high,0.02025465872725269
matched_block_03,2,293,294,2,lower_groundwater_low,lower_groundwater_low,0.8690048005476063
matched_block_03,2,293,294,2,lower_groundwater_low,lower_groundwater_medium,0.10530136232418862
matched_block_03,2,293,294,2,lower_groundwater_low,lower_groundwater_high,0.025693837128205027
matched_block_03,2,294,295,2,lower_groundwater_low,lower_groundwater_low,0.8660527435489946
matched_block_03,2,294,295,2,lower_groundwater_low,lower_groundwater_medium,0.11033927197200605
matched_block_03,2,294,295,2,lower_groundwater_low,lower_groundwater_high,0.023607984478999332
matched_block_03,2,295,296,2,lower_groundwater_low,lower_groundwater_low,0.8230365245830722
matched_block_03,2,295,296,2,lower_groundwater_low,lower_groundwater_medium,0.14436191586348565
matched_block_03,2,295,296,2,lower_groundwater_low,lower_groundwater_high,0.03260155955344214
matched_block_03,2,296,297,2,lower_groundwater_low,lower_groundwater_low,0.8636036837020984
matched_block_03,2,296,297,2,lower_groundwater_low,lower_groundwater_medium,0.11405246087726136
matched_block_03,2,296,297,2,lower_groundwater_low,lower_groundwater_high,0.022343855420640272
matched_block_03,2,297,298,2,lower_groundwater_low,lower_groundwater_low,0.8397168719358025
matched_block_03,2,297,298,2,lower_groundwater_low,lower_groundwater_medium,0.13474690056701516
matched_block_03,2,297,298,2,lower_groundwater_low,lower_groundwater_high,0.025536227497182398
matched_block_03,2,298,299,2,lower_groundwater_low,lower_groundwater_low,0.8637442705810918
matched_block_03,2,298,299,2,lower_groundwater_low,lower_groundwater_medium,0.11676863198364598
matched_block_03,2,298,299,2,lower_groundwater_low,lower_groundwater_high,0.019487097435262207
matched_block_03,2,299,300,2,lower_groundwater_low,lower_groundwater_low,0.8690086504530984
matched_block_03,2,299,300,2,lower_groundwater_low,lower_groundwater_medium,0.11262649633534691
matched_block_03,2,299,300,2,lower_groundwater_low,lower_groundwater_high,0.018364853211554656
matched_block_03,2,300,301,2,lower_groundwater_low,lower_groundwater_low,0.8786460154976111
matched_block_03,2,300,301,2,lower_groundwater_low,lower_groundwater_medium,0.10390428330972858
matched_block_03,2,300,301,2,lower_groundwater_low,lower_groundwater_high,0.017449701192660268
matched_block_03,2,301,302,2,lower_groundwater_low,lower_groundwater_low,0.8741750636569323
matched_block_03,2,301,302,2,lower_groundwater_low,lower_groundwater_medium,0.10649393051558034
matched_block_03,2,301,302,2,lower_groundwater_low,lower_groundwater_high,0.019331005827487393
matched_block_03,2,302,303,2,lower_groundwater_low,lower_groundwater_low,0.8822083021474784
matched_block_03,2,302,303,2,lower_groundwater_low,lower_groundwater_medium,0.10010911163607983
matched_block_03,2,302,303,2,lower_groundwater_low,lower_groundwater_high,0.017682586216441854
matched_block_03,2,303,304,2,lower_groundwater_low,lower_groundwater_low,0.8860891330077574
matched_block_03,2,303,304,2,lower_groundwater_low,lower_groundwater_medium,0.09651918870452607
matched_block_03,2,303,304,2,lower_groundwater_low,lower_groundwater_high,0.017391678287716608
matched_block_03,2,304,305,2,lower_groundwater_low,lower_groundwater_low,0.8919168763568108
matched_block_03,2,304,305,2,lower_groundwater_low,lower_groundwater_medium,0.09026977490546069
matched_block_03,2,304,305,2,lower_groundwater_low,lower_groundwater_high,0.01781334873772852
matched_block_03,2,305,306,2,lower_groundwater_low,lower_groundwater_low,0.8793849716051736
matched_block_03,2,305,306,2,lower_groundwater_low,lower_groundwater_medium,0.0972806870377573
matched_block_03,2,305,306,2,lower_groundwater_low,lower_groundwater_high,0.023334341357068952
matched_block_03,2,306,307,2,lower_groundwater_low,lower_groundwater_low,0.8656813452808148
matched_block_03,2,306,307,2,lower_groundwater_low,lower_groundwater_medium,0.10904377150580172
matched_block_03,2,306,307,2,lower_groundwater_low,lower_groundwater_high,0.02527488321338359
matched_block_03,2,307,308,2,lower_groundwater_low,lower_groundwater_low,0.8830362916601813
matched_block_03,2,307,308,2,lower_groundwater_low,lower_groundwater_medium,0.09708133631230095
matched_block_03,2,307,308,2,lower_groundwater_low,lower_groundwater_high,0.01988237202751783
matched_block_03,2,308,309,2,lower_groundwater_low,lower_groundwater_low,0.8864622992581496
matched_block_03,2,308,309,2,lower_groundwater_low,lower_groundwater_medium,0.0908849500931556
matched_block_03,2,308,309,2,lower_groundwater_low,lower_groundwater_high,0.022652750648694896
matched_block_03,2,309,310,2,lower_groundwater_low,lower_groundwater_low,0.8943448351355021
matched_block_03,2,309,310,2,lower_groundwater_low,lower_groundwater_medium,0.08646911565661293
matched_block_03,2,309,310,2,lower_groundwater_low,lower_groundwater_high,0.019186049207884928
matched_block_03,2,310,311,2,lower_groundwater_low,lower_groundwater_low,0.8896832546735817
matched_block_03,2,310,311,2,lower_groundwater_low,lower_groundwater_medium,0.08857712863926717
matched_block_03,2,310,311,2,lower_groundwater_low,lower_groundwater_high,0.0217396166871512
matched_block_03,2,311,312,2,lower_groundwater_low,lower_groundwater_low,0.899200255530856
matched_block_03,2,311,312,2,lower_groundwater_low,lower_groundwater_medium,0.08296325987984146
matched_block_03,2,311,312,2,lower_groundwater_low,lower_groundwater_high,0.017836484589302568
matched_block_03,2,312,313,2,lower_groundwater_low,lower_groundwater_low,0.8899976438363358
matched_block_03,2,312,313,2,lower_groundwater_low,lower_groundwater_medium,0.08949737053693829
matched_block_03,2,312,313,2,lower_groundwater_low,lower_groundwater_high,0.020504985626725848
matched_block_03,2,313,314,2,lower_groundwater_low,lower_groundwater_low,0.868780050070024
matched_block_03,2,313,314,2,lower_groundwater_low,lower_groundwater_medium,0.10556070449459197
matched_block_03,2,313,314,2,lower_groundwater_low,lower_groundwater_high,0.02565924543538399
matched_block_03,2,314,315,2,lower_groundwater_low,lower_groundwater_low,0.8868431110056897
matched_block_03,2,314,315,2,lower_groundwater_low,lower_groundwater_medium,0.08623623924115198
matched_block_03,2,314,315,2,lower_groundwater_low,lower_groundwater_high,0.02692064975315838
matched_block_03,2,315,316,2,lower_groundwater_low,lower_groundwater_low,0.8429208417242869
matched_block_03,2,315,316,2,lower_groundwater_low,lower_groundwater_medium,0.11004796988695024
matched_block_03,2,315,316,2,lower_groundwater_low,lower_groundwater_high,0.047031188388762926
matched_block_03,2,316,317,2,lower_groundwater_low,lower_groundwater_low,0.8593700733874511
matched_block_03,2,316,317,2,lower_groundwater_low,lower_groundwater_medium,0.10919808179137457
matched_block_03,2,316,317,2,lower_groundwater_low,lower_groundwater_high,0.031431844821174365
matched_block_03,2,317,318,2,lower_groundwater_low,lower_groundwater_low,0.8182910025558728
matched_block_03,2,317,318,2,lower_groundwater_low,lower_groundwater_medium,0.1432118621179964
matched_block_03,2,317,318,2,lower_groundwater_low,lower_groundwater_high,0.0384971353261308
matched_block_03,2,318,319,2,lower_groundwater_low,lower_groundwater_low,0.6774229255209697
matched_block_03,2,318,319,2,lower_groundwater_low,lower_groundwater_medium,0.24658480853279427
matched_block_03,2,318,319,2,lower_groundwater_low,lower_groundwater_high,0.07599226594623594
matched_block_03,2,319,320,2,lower_groundwater_low,lower_groundwater_low,0.6663293456267
matched_block_03,2,319,320,2,lower_groundwater_low,lower_groundwater_medium,0.2770167181120099
matched_block_03,2,319,320,2,lower_groundwater_low,lower_groundwater_high,0.05665393626129018
matched_block_03,2,320,321,2,lower_groundwater_low,lower_groundwater_low,0.7254192885331663
matched_block_03,2,320,321,2,lower_groundwater_low,lower_groundwater_medium,0.16944298569427674
matched_block_03,2,320,321,2,lower_groundwater_low,lower_groundwater_high,0.10513772577255696
matched_block_03,2,321,322,2,lower_groundwater_low,lower_groundwater_low,0.7906039524610651
matched_block_03,2,321,322,2,lower_groundwater_low,lower_groundwater_medium,0.1629042589036655
matched_block_03,2,321,322,2,lower_groundwater_low,lower_groundwater_high,0.04649178863526931
matched_block_03,2,322,323,2,lower_groundwater_low,lower_groundwater_low,0.8128910858490379
matched_block_03,2,322,323,2,lower_groundwater_low,lower_groundwater_medium,0.15259027551961057
matched_block_03,2,322,323,2,lower_groundwater_low,lower_groundwater_high,0.03451863863135163
matched_block_03,2,323,324,2,lower_groundwater_low,lower_groundwater_low,0.8281106605441351
matched_block_03,2,323,324,2,lower_groundwater_low,lower_groundwater_medium,0.145633535574937
matched_block_03,2,323,324,2,lower_groundwater_low,lower_groundwater_high,0.026255803880928
matched_block_03,2,324,325,2,lower_groundwater_low,lower_groundwater_low,0.76725323029512
matched_block_03,2,324,325,2,lower_groundwater_low,lower_groundwater_medium,0.18925406068239498
matched_block_03,2,324,325,2,lower_groundwater_low,lower_groundwater_high,0.043492709022485004
matched_block_03,2,325,326,2,lower_groundwater_low,lower_groundwater_low,0.8131796895085172
matched_block_03,2,325,326,2,lower_groundwater_low,lower_groundwater_medium,0.16040536540169187
matched_block_03,2,325,326,2,lower_groundwater_low,lower_groundwater_high,0.026414945089791052
matched_block_03,2,326,327,2,lower_groundwater_low,lower_groundwater_low,0.835637764927875
matched_block_03,2,326,327,2,lower_groundwater_low,lower_groundwater_medium,0.14218037512241535
matched_block_03,2,326,327,2,lower_groundwater_low,lower_groundwater_high,0.022181859949709615
matched_block_03,2,327,328,2,lower_groundwater_low,lower_groundwater_low,0.8322119352102902
matched_block_03,2,327,328,2,lower_groundwater_low,lower_groundwater_medium,0.1396362822404475
matched_block_03,2,327,328,2,lower_groundwater_low,lower_groundwater_high,0.028151782549262355
matched_block_03,2,328,329,2,lower_groundwater_low,lower_groundwater_low,0.8403758395575951
matched_block_03,2,328,329,2,lower_groundwater_low,lower_groundwater_medium,0.13623824819032684
matched_block_03,2,328,329,2,lower_groundwater_low,lower_groundwater_high,0.023385912252078127
matched_block_03,2,329,330,2,lower_groundwater_low,lower_groundwater_low,0.8589934738468491
matched_block_03,2,329,330,2,lower_groundwater_low,lower_groundwater_medium,0.12073215293234282
matched_block_03,2,329,330,2,lower_groundwater_low,lower_groundwater_high,0.020274373220808085
matched_block_03,2,330,331,2,lower_groundwater_low,lower_groundwater_low,0.8672625562754669
matched_block_03,2,330,331,2,lower_groundwater_low,lower_groundwater_medium,0.11432287599408736
matched_block_03,2,330,331,2,lower_groundwater_low,lower_groundwater_high,0.01841456773044576
matched_block_03,2,331,332,2,lower_groundwater_low,lower_groundwater_low,0.8662253543426863
matched_block_03,2,331,332,2,lower_groundwater_low,lower_groundwater_medium,0.1121093940456973
matched_block_03,2,331,332,2,lower_groundwater_low,lower_groundwater_high,0.021665251611616258
matched_block_03,2,332,333,2,lower_groundwater_low,lower_groundwater_low,0.7594598788009677
matched_block_03,2,332,333,2,lower_groundwater_low,lower_groundwater_medium,0.1765770521197496
matched_block_03,2,332,333,2,lower_groundwater_low,lower_groundwater_high,0.06396306907928274
matched_block_03,2,333,334,2,lower_groundwater_low,lower_groundwater_low,0.833867596446802
matched_block_03,2,333,334,2,lower_groundwater_low,lower_groundwater_medium,0.11508205495434926
matched_block_03,2,333,334,2,lower_groundwater_low,lower_groundwater_high,0.05105034859884889
matched_block_03,2,334,335,2,lower_groundwater_low,lower_groundwater_low,0.856181068012898
matched_block_03,2,334,335,2,lower_groundwater_low,lower_groundwater_medium,0.11440124322242241
matched_block_03,2,334,335,2,lower_groundwater_low,lower_groundwater_high,0.029417688764679605
matched_block_03,2,335,336,2,lower_groundwater_low,lower_groundwater_low,0.8729933007632702
matched_block_03,2,335,336,2,lower_groundwater_low,lower_groundwater_medium,0.1056403318774562
matched_block_03,2,335,336,2,lower_groundwater_low,lower_groundwater_high,0.021366367359273657
matched_block_03,2,336,337,2,lower_groundwater_low,lower_groundwater_low,0.8767024569789563
matched_block_03,2,336,337,2,lower_groundwater_low,lower_groundwater_medium,0.10350984652212113
matched_block_03,2,336,337,2,lower_groundwater_low,lower_groundwater_high,0.019787696498922532
matched_block_03,2,337,338,2,lower_groundwater_low,lower_groundwater_low,0.8603309485699513
matched_block_03,2,337,338,2,lower_groundwater_low,lower_groundwater_medium,0.11535774382766502
matched_block_03,2,337,338,2,lower_groundwater_low,lower_groundwater_high,0.02431130760238373
matched_block_03,2,338,339,2,lower_groundwater_low,lower_groundwater_low,0.8472142676991613
matched_block_03,2,338,339,2,lower_groundwater_low,lower_groundwater_medium,0.10787547507709473
matched_block_03,2,338,339,2,lower_groundwater_low,lower_groundwater_high,0.04491025722374401
matched_block_03,2,339,340,2,lower_groundwater_low,lower_groundwater_low,0.8414083006950773
matched_block_03,2,339,340,2,lower_groundwater_low,lower_groundwater_medium,0.12113944305657391
matched_block_03,2,339,340,2,lower_groundwater_low,lower_groundwater_high,0.03745225624834879
matched_block_03,2,340,341,2,lower_groundwater_low,lower_groundwater_low,0.7771040822844838
matched_block_03,2,340,341,2,lower_groundwater_low,lower_groundwater_medium,0.17083328846325543
matched_block_03,2,340,341,2,lower_groundwater_low,lower_groundwater_high,0.05206262925226076
matched_block_03,2,341,342,2,lower_groundwater_low,lower_groundwater_low,0.7802159638460776
matched_block_03,2,341,342,2,lower_groundwater_low,lower_groundwater_medium,0.18059589707214393
matched_block_03,2,341,342,2,lower_groundwater_low,lower_groundwater_high,0.03918813908177852
matched_block_03,2,342,343,2,lower_groundwater_low,lower_groundwater_low,0.8143081253150296
matched_block_03,2,342,343,2,lower_groundwater_low,lower_groundwater_medium,0.1313048175679741
matched_block_03,2,342,343,2,lower_groundwater_low,lower_groundwater_high,0.05438705711699631
matched_block_03,2,343,344,2,lower_groundwater_low,lower_groundwater_low,0.844594587439705
matched_block_03,2,343,344,2,lower_groundwater_low,lower_groundwater_medium,0.12438579996873526
matched_block_03,2,343,344,2,lower_groundwater_low,lower_groundwater_high,0.031019612591559834
matched_block_03,2,344,345,2,lower_groundwater_low,lower_groundwater_low,0.8619246229231705
matched_block_03,2,344,345,2,lower_groundwater_low,lower_groundwater_medium,0.11454607041073202
matched_block_03,2,344,345,2,lower_groundwater_low,lower_groundwater_high,0.023529306666097476
matched_block_03,2,345,346,2,lower_groundwater_low,lower_groundwater_low,0.8578196701327397
matched_block_03,2,345,346,2,lower_groundwater_low,lower_groundwater_medium,0.11753613142095257
matched_block_03,2,345,346,2,lower_groundwater_low,lower_groundwater_high,0.024644198446307778
matched_block_03,2,346,347,2,lower_groundwater_low,lower_groundwater_low,0.8689793668132603
matched_block_03,2,346,347,2,lower_groundwater_low,lower_groundwater_medium,0.11065987290747023
matched_block_03,2,346,347,2,lower_groundwater_low,lower_groundwater_high,0.02036076027926955
matched_block_03,2,347,348,2,lower_groundwater_low,lower_groundwater_low,0.844768889697446
matched_block_03,2,347,348,2,lower_groundwater_low,lower_groundwater_medium,0.1289238423675163
matched_block_03,2,347,348,2,lower_groundwater_low,lower_groundwater_high,0.026307267935037685
matched_block_03,2,348,349,2,lower_groundwater_low,lower_groundwater_low,0.8702890274240939
matched_block_03,2,348,349,2,lower_groundwater_low,lower_groundwater_medium,0.10434530390175947
matched_block_03,2,348,349,2,lower_groundwater_low,lower_groundwater_high,0.025365668674146743
matched_block_03,2,349,350,2,lower_groundwater_low,lower_groundwater_low,0.8823161198901449
matched_block_03,2,349,350,2,lower_groundwater_low,lower_groundwater_medium,0.0984843802501939
matched_block_03,2,349,350,2,lower_groundwater_low,lower_groundwater_high,0.019199499859661164
matched_block_03,2,350,351,2,lower_groundwater_low,lower_groundwater_low,0.8723212435382396
matched_block_03,2,350,351,2,lower_groundwater_low,lower_groundwater_medium,0.10471857999464255
matched_block_03,2,350,351,2,lower_groundwater_low,lower_groundwater_high,0.022960176467117937
matched_block_03,2,351,352,2,lower_groundwater_low,lower_groundwater_low,0.8742245460365701
matched_block_03,2,351,352,2,lower_groundwater_low,lower_groundwater_medium,0.10491982351626997
matched_block_03,2,351,352,2,lower_groundwater_low,lower_groundwater_high,0.020855630447159854
matched_block_03,2,352,353,2,lower_groundwater_low,lower_groundwater_low,0.8751997028009869
matched_block_03,2,352,353,2,lower_groundwater_low,lower_groundwater_medium,0.1049277935316519
matched_block_03,2,352,353,2,lower_groundwater_low,lower_groundwater_high,0.01987250366736125
matched_block_03,2,353,354,2,lower_groundwater_low,lower_groundwater_low,0.8876161120196535
matched_block_03,2,353,354,2,lower_groundwater_low,lower_groundwater_medium,0.09326022215782725
matched_block_03,2,353,354,2,lower_groundwater_low,lower_groundwater_high,0.01912366582251924
matched_block_03,2,354,355,2,lower_groundwater_low,lower_groundwater_low,0.8809546575040719
matched_block_03,2,354,355,2,lower_groundwater_low,lower_groundwater_medium,0.0979660622159341
matched_block_03,2,354,355,2,lower_groundwater_low,lower_groundwater_high,0.02107928027999411
matched_block_03,2,355,356,2,lower_groundwater_low,lower_groundwater_low,0.8847147576956135
matched_block_03,2,355,356,2,lower_groundwater_low,lower_groundwater_medium,0.09110605786359699
matched_block_03,2,355,356,2,lower_groundwater_low,lower_groundwater_high,0.024179184440789373
matched_block_03,2,356,357,2,lower_groundwater_low,lower_groundwater_low,0.8842673713345965
matched_block_03,2,356,357,2,lower_groundwater_low,lower_groundwater_medium,0.09369540873306913
matched_block_03,2,356,357,2,lower_groundwater_low,lower_groundwater_high,0.022037219932334276
matched_block_03,2,357,358,2,lower_groundwater_low,lower_groundwater_low,0.8937937689699786
matched_block_03,2,357,358,2,lower_groundwater_low,lower_groundwater_medium,0.08739789872347459
matched_block_03,2,357,358,2,lower_groundwater_low,lower_groundwater_high,0.01880833230654678
matched_block_03,2,358,359,2,lower_groundwater_low,lower_groundwater_low,0.8951142471306949
matched_block_03,2,358,359,2,lower_groundwater_low,lower_groundwater_medium,0.08670647990512835
matched_block_03,2,358,359,2,lower_groundwater_low,lower_groundwater_high,0.01817927296417687
matched_block_03,2,359,360,2,lower_groundwater_low,lower_groundwater_low,0.9006104501782063
matched_block_03,2,359,360,2,lower_groundwater_low,lower_groundwater_medium,0.08160807975246104
matched_block_03,2,359,360,2,lower_groundwater_low,lower_groundwater_high,0.017781470069332714
matched_block_03,2,360,361,3,lower_groundwater_medium,lower_groundwater_low,0.8997668689812925
