block_index,block_id,trial_index,day_index,day_number,true_parameter_id,true_candidate_probability,top_ranked_parameter_id,probability_candidate_1_shared_limits,probability_candidate_2_shared_limits,probability_candidate_3_shared_limits
1,formal_parameter_block_02,2,441,442,candidate_3_shared_limits,1.0,candidate_3_shared_limits,8.533580036566493e-46,1.7724389873650575e-64,1.0
1,formal_parameter_block_02,2,442,443,candidate_3_shared_limits,1.0,candidate_3_shared_limits,6.847925761795386e-25,3.1756164842783364e-38,1.0
1,formal_parameter_block_02,2,443,444,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.0261580928636404e-31,1.3683392356606923e-45,1.0
1,formal_parameter_block_02,2,444,445,candidate_3_shared_limits,1.0,candidate_3_shared_limits,7.399444508328883e-31,1.2527689969711692e-44,1.0
1,formal_parameter_block_02,2,445,446,candidate_3_shared_limits,1.0,candidate_3_shared_limits,3.827261977048341e-28,1.6711318332908904e-46,1.0
1,formal_parameter_block_02,2,446,447,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.406601496516453e-34,5.574856685294408e-46,1.0
1,formal_parameter_block_02,2,447,448,candidate_3_shared_limits,1.0,candidate_3_shared_limits,8.675528607707952e-36,1.0633388072697315e-57,1.0
1,formal_parameter_block_02,2,448,449,candidate_3_shared_limits,1.0,candidate_3_shared_limits,9.459341924313478e-36,4.569106015534516e-50,1.0
1,formal_parameter_block_02,2,449,450,candidate_3_shared_limits,1.0,candidate_3_shared_limits,3.290328891969423e-39,3.453094683083587e-60,1.0
1,formal_parameter_block_02,2,450,451,candidate_3_shared_limits,1.0,candidate_3_shared_limits,4.193013656923061e-38,3.614502279871853e-62,1.0
1,formal_parameter_block_02,2,451,452,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.2255687314672241e-45,4.945430584068458e-63,1.0
1,formal_parameter_block_02,2,452,453,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.121348034954163e-40,2.231308283433759e-61,1.0
1,formal_parameter_block_02,2,453,454,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.2205756166055946e-37,1.0240644874258895e-54,1.0
1,formal_parameter_block_02,2,454,455,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.284459654354718e-29,1.812764635562454e-50,1.0
1,formal_parameter_block_02,2,455,456,candidate_3_shared_limits,1.0,candidate_3_shared_limits,5.53615112676796e-31,3.592204013173236e-49,1.0
1,formal_parameter_block_02,2,456,457,candidate_3_shared_limits,1.0,candidate_3_shared_limits,8.601423151715049e-40,1.079424347214456e-59,1.0
1,formal_parameter_block_02,2,457,458,candidate_3_shared_limits,1.0,candidate_3_shared_limits,8.119085436618672e-27,3.5312635428199656e-41,1.0
1,formal_parameter_block_02,2,458,459,candidate_3_shared_limits,1.0,candidate_3_shared_limits,4.8182593262809067e-29,2.7348257522821482e-48,1.0
1,formal_parameter_block_02,2,459,460,candidate_3_shared_limits,1.0,candidate_3_shared_limits,4.150130382407541e-42,7.696241157067693e-57,1.0
1,formal_parameter_block_02,2,460,461,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.1358077408399303e-39,4.6503068433427326e-63,1.0
1,formal_parameter_block_02,2,461,462,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.8600639813761167e-28,1.904188806574255e-45,1.0
1,formal_parameter_block_02,2,462,463,candidate_3_shared_limits,1.0,candidate_3_shared_limits,8.121418041961806e-29,1.786490254504439e-49,1.0
1,formal_parameter_block_02,2,463,464,candidate_3_shared_limits,1.0,candidate_3_shared_limits,4.097572052625303e-74,1.7861831962438564e-59,1.0
1,formal_parameter_block_02,2,464,465,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.831852853197031e-63,1.0777559392376264e-102,1.0
1,formal_parameter_block_02,2,465,466,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.7009710665762774e-29,7.231120201303143e-65,1.0
1,formal_parameter_block_02,2,466,467,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.806710511182915e-27,3.683666497338656e-52,1.0
1,formal_parameter_block_02,2,467,468,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.7937270469853375e-38,4.527914745243041e-59,1.0
1,formal_parameter_block_02,2,468,469,candidate_3_shared_limits,1.0,candidate_3_shared_limits,9.889875696698633e-35,1.2019960470933657e-62,1.0
1,formal_parameter_block_02,2,469,470,candidate_3_shared_limits,1.0,candidate_3_shared_limits,7.322134048938044e-46,5.863389501617456e-65,1.0
1,formal_parameter_block_02,2,470,471,candidate_3_shared_limits,1.0,candidate_3_shared_limits,6.76738134845707e-35,4.716644475688883e-63,1.0
1,formal_parameter_block_02,2,471,472,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.2275141499440593e-31,3.618239028057019e-54,1.0
1,formal_parameter_block_02,2,472,473,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.3639135187322766e-37,6.901289142081439e-65,1.0
1,formal_parameter_block_02,2,473,474,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.1031958538752038e-39,3.7225628159371544e-67,1.0
1,formal_parameter_block_02,2,474,475,candidate_3_shared_limits,1.0,candidate_3_shared_limits,9.222271926621406e-61,2.0181751317324738e-88,1.0
1,formal_parameter_block_02,2,475,476,candidate_3_shared_limits,1.0,candidate_3_shared_limits,7.027385165032303e-55,2.698582766988195e-81,1.0
1,formal_parameter_block_02,2,476,477,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.2773532565201294e-39,3.315168172752656e-63,1.0
1,formal_parameter_block_02,2,477,478,candidate_3_shared_limits,1.0,candidate_3_shared_limits,7.33989516190798e-44,9.024339972094209e-77,1.0
1,formal_parameter_block_02,2,478,479,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.376202704938437e-30,1.3345834885588429e-55,1.0
1,formal_parameter_block_02,2,479,480,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.743438263175807e-38,1.060649239191033e-63,1.0
1,formal_parameter_block_02,2,480,481,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.1325268737785877e-42,3.896147756155652e-72,1.0
1,formal_parameter_block_02,2,481,482,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.9637902583400896e-48,3.487651462112056e-71,1.0
1,formal_parameter_block_02,2,482,483,candidate_3_shared_limits,1.0,candidate_3_shared_limits,4.04023259176843e-59,8.370678463071085e-83,1.0
1,formal_parameter_block_02,2,483,484,candidate_3_shared_limits,1.0,candidate_3_shared_limits,4.915990556255947e-80,2.7704302873542866e-110,1.0
1,formal_parameter_block_02,2,484,485,candidate_3_shared_limits,1.0,candidate_3_shared_limits,4.905606682538573e-64,2.1338365602786656e-91,1.0
1,formal_parameter_block_02,2,485,486,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.2182652132927283e-70,2.424348003840717e-101,1.0
1,formal_parameter_block_02,2,486,487,candidate_3_shared_limits,1.0,candidate_3_shared_limits,3.5922650667679475e-76,1.1415654248290017e-115,1.0
1,formal_parameter_block_02,2,487,488,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.8184546325862884e-90,1.2206664809504425e-105,1.0
1,formal_parameter_block_02,2,488,489,candidate_3_shared_limits,1.0,candidate_3_shared_limits,3.601858962209835e-55,1.0293298574304342e-104,1.0
1,formal_parameter_block_02,2,489,490,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.526368798877701e-46,2.9732628487136205e-92,1.0
1,formal_parameter_block_02,2,490,491,candidate_3_shared_limits,1.0,candidate_3_shared_limits,7.075783322158626e-47,1.4258169823373458e-74,1.0
1,formal_parameter_block_02,2,491,492,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.9328107139036173e-44,1.0821409467948791e-73,1.0
1,formal_parameter_block_02,2,492,493,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.4267785786436305e-43,9.586152252767448e-67,1.0
1,formal_parameter_block_02,2,493,494,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.0523551969657113e-51,2.563982854400574e-75,1.0
1,formal_parameter_block_02,2,494,495,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.9556613860059611e-35,5.910456369379512e-53,1.0
1,formal_parameter_block_02,2,495,496,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.4733601287686493e-36,8.087631871965735e-55,1.0
1,formal_parameter_block_02,2,496,497,candidate_3_shared_limits,1.0,candidate_3_shared_limits,3.054678044406978e-41,7.485802018579131e-58,1.0
1,formal_parameter_block_02,2,497,498,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.0753415250294867e-39,4.8877153692176846e-67,1.0
1,formal_parameter_block_02,2,498,499,candidate_3_shared_limits,1.0,candidate_3_shared_limits,3.319725137583622e-45,1.6515806119416306e-62,1.0
1,formal_parameter_block_02,2,499,500,candidate_3_shared_limits,1.0,candidate_3_shared_limits,3.840026508466015e-30,1.4398241267857935e-45,1.0
1,formal_parameter_block_02,2,500,501,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.2187678661878708e-36,2.159630455397268e-56,1.0
1,formal_parameter_block_02,2,501,502,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.8014657991099237e-38,3.436339580075138e-59,1.0
1,formal_parameter_block_02,2,502,503,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.3410445458435915e-60,3.756855760722934e-74,1.0
1,formal_parameter_block_02,2,503,504,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.2584696941883996e-38,4.109565871783125e-64,1.0
1,formal_parameter_block_02,2,504,505,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.27985253417418e-38,7.32099861653268e-67,1.0
1,formal_parameter_block_02,2,505,506,candidate_3_shared_limits,1.0,candidate_3_shared_limits,7.706903858937303e-38,3.483936624844093e-65,1.0
1,formal_parameter_block_02,2,506,507,candidate_3_shared_limits,1.0,candidate_3_shared_limits,7.675832456816096e-50,4.421633667700138e-75,1.0
1,formal_parameter_block_02,2,507,508,candidate_3_shared_limits,1.0,candidate_3_shared_limits,4.288653893636826e-59,2.3270104346115294e-86,1.0
1,formal_parameter_block_02,2,508,509,candidate_3_shared_limits,1.0,candidate_3_shared_limits,7.68487765082217e-36,2.590649193591453e-60,1.0
1,formal_parameter_block_02,2,509,510,candidate_3_shared_limits,1.0,candidate_3_shared_limits,4.679917877118679e-52,9.312631264976078e-81,1.0
1,formal_parameter_block_02,2,510,511,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.7481376170039371e-47,1.5310034773736458e-73,1.0
1,formal_parameter_block_02,2,511,512,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.7483094328212162e-46,3.307869113679819e-81,1.0
1,formal_parameter_block_02,2,512,513,candidate_3_shared_limits,1.0,candidate_3_shared_limits,7.344794599201963e-43,1.2785659791043553e-70,1.0
1,formal_parameter_block_02,2,513,514,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.542552031254818e-52,2.3888093794306296e-74,1.0
1,formal_parameter_block_02,2,514,515,candidate_3_shared_limits,1.0,candidate_3_shared_limits,4.7774790914739295e-34,5.9322950287754544e-55,1.0
1,formal_parameter_block_02,2,515,516,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.123509942810449e-25,9.620662830530244e-48,1.0
1,formal_parameter_block_02,2,516,517,candidate_3_shared_limits,1.0,candidate_3_shared_limits,3.920314113417909e-36,7.710736449196157e-59,1.0
1,formal_parameter_block_02,2,517,518,candidate_3_shared_limits,1.0,candidate_3_shared_limits,4.36725210306495e-46,4.948860543265941e-70,1.0
1,formal_parameter_block_02,2,518,519,candidate_3_shared_limits,1.0,candidate_3_shared_limits,3.026297617474532e-38,3.529423508786988e-64,1.0
1,formal_parameter_block_02,2,519,520,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.2274307801407342e-38,5.473017334973295e-55,1.0
1,formal_parameter_block_02,2,520,521,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.4026509417525955e-40,5.195396930440958e-68,1.0
1,formal_parameter_block_02,2,521,522,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.0182869848440818e-44,3.0940233627632956e-72,1.0
1,formal_parameter_block_02,2,522,523,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.6097534765572977e-40,1.092027761247093e-51,1.0
1,formal_parameter_block_02,2,523,524,candidate_3_shared_limits,1.0,candidate_3_shared_limits,8.377787167121263e-30,1.1302065843501682e-52,1.0
1,formal_parameter_block_02,2,524,525,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.2030402959413212e-40,3.726467971161925e-71,1.0
1,formal_parameter_block_02,2,525,526,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.0360635643678661e-47,1.5626161026043284e-70,1.0
1,formal_parameter_block_02,2,526,527,candidate_3_shared_limits,1.0,candidate_3_shared_limits,3.004925743323602e-33,6.472536440050972e-54,1.0
1,formal_parameter_block_02,2,527,528,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.227742336985908e-50,1.2678939752650918e-76,1.0
1,formal_parameter_block_02,2,528,529,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.9402017193826843e-43,9.122722600793508e-62,1.0
1,formal_parameter_block_02,2,529,530,candidate_3_shared_limits,1.0,candidate_3_shared_limits,7.713005949125283e-46,3.278180510868101e-73,1.0
1,formal_parameter_block_02,2,530,531,candidate_3_shared_limits,1.0,candidate_3_shared_limits,6.886798579173506e-45,2.9732773636469996e-69,1.0
1,formal_parameter_block_02,2,531,532,candidate_3_shared_limits,1.0,candidate_3_shared_limits,4.564587800231629e-44,1.5984419194644452e-78,1.0
1,formal_parameter_block_02,2,532,533,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.5974697034930473e-50,1.588901134536112e-70,1.0
1,formal_parameter_block_02,2,533,534,candidate_3_shared_limits,1.0,candidate_3_shared_limits,5.233441648063223e-40,1.4038042948052516e-62,1.0
1,formal_parameter_block_02,2,534,535,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.144892964393623e-52,6.150233946415483e-75,1.0
1,formal_parameter_block_02,2,535,536,candidate_3_shared_limits,1.0,candidate_3_shared_limits,6.083527463856008e-41,3.870761362782759e-64,1.0
1,formal_parameter_block_02,2,536,537,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.40916697392092e-35,7.3495055292622816e-68,1.0
1,formal_parameter_block_02,2,537,538,candidate_3_shared_limits,1.0,candidate_3_shared_limits,6.606969681792606e-72,7.385122880042146e-72,1.0
1,formal_parameter_block_02,2,538,539,candidate_3_shared_limits,1.0,candidate_3_shared_limits,1.522949950306683e-46,1.9277354282665066e-80,1.0
1,formal_parameter_block_02,2,539,540,candidate_3_shared_limits,1.0,candidate_3_shared_limits,2.797611677209875e-33,6.0935280948407526e-71,1.0
2,formal_parameter_block_03,0,0,1,candidate_2_shared_limits,0.9999999994699844,candidate_2_shared_limits,5.300156408183709e-10,0.9999999994699844,0.0
2,formal_parameter_block_03,0,1,2,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.5094034284944939e-28,1.0,0.0
2,formal_parameter_block_03,0,2,3,candidate_2_shared_limits,0.9999999999999809,candidate_2_shared_limits,1.9182192214055507e-14,0.9999999999999809,0.0
2,formal_parameter_block_03,0,3,4,candidate_2_shared_limits,1.0,candidate_2_shared_limits,5.999288040933376e-17,1.0,0.0
2,formal_parameter_block_03,0,4,5,candidate_2_shared_limits,0.9999999999999607,candidate_2_shared_limits,3.931532394881895e-14,0.9999999999999607,0.0
2,formal_parameter_block_03,0,5,6,candidate_2_shared_limits,1.0,candidate_2_shared_limits,6.955239805948577e-21,1.0,0.0
2,formal_parameter_block_03,0,6,7,candidate_2_shared_limits,0.9999999999999759,candidate_2_shared_limits,2.413557748338496e-14,0.9999999999999759,0.0
2,formal_parameter_block_03,0,7,8,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.45332735909635e-20,1.0,0.0
2,formal_parameter_block_03,0,8,9,candidate_2_shared_limits,1.0,candidate_2_shared_limits,3.0755040611384212e-21,1.0,0.0
2,formal_parameter_block_03,0,9,10,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.0991390376414134e-21,1.0,0.0
2,formal_parameter_block_03,0,10,11,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.8509462822425227e-22,1.0,0.0
2,formal_parameter_block_03,0,11,12,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.1979203797877398e-20,1.0,0.0
2,formal_parameter_block_03,0,12,13,candidate_2_shared_limits,1.0,candidate_2_shared_limits,6.957688678631443e-22,1.0,0.0
2,formal_parameter_block_03,0,13,14,candidate_2_shared_limits,1.0,candidate_2_shared_limits,4.2914071083100675e-19,1.0,0.0
2,formal_parameter_block_03,0,14,15,candidate_2_shared_limits,1.0,candidate_2_shared_limits,3.4286002584376953e-29,1.0,0.0
2,formal_parameter_block_03,0,15,16,candidate_2_shared_limits,0.9999999999999875,candidate_2_shared_limits,1.2571880202958843e-14,0.9999999999999875,0.0
2,formal_parameter_block_03,0,16,17,candidate_2_shared_limits,1.0,candidate_2_shared_limits,8.700259521827734e-24,1.0,0.0
2,formal_parameter_block_03,0,17,18,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.7639694357902344e-31,1.0,0.0
2,formal_parameter_block_03,0,18,19,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.2414850395894356e-17,1.0,0.0
2,formal_parameter_block_03,0,19,20,candidate_2_shared_limits,1.0,candidate_2_shared_limits,3.5688979352551297e-19,1.0,0.0
2,formal_parameter_block_03,0,20,21,candidate_2_shared_limits,1.0,candidate_2_shared_limits,6.248486588519093e-22,1.0,0.0
2,formal_parameter_block_03,0,21,22,candidate_2_shared_limits,1.0,candidate_2_shared_limits,3.5003318094222464e-28,1.0,0.0
2,formal_parameter_block_03,0,22,23,candidate_2_shared_limits,1.0,candidate_2_shared_limits,9.46197787778679e-28,1.0,0.0
2,formal_parameter_block_03,0,23,24,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.5318944217151194e-23,1.0,0.0
2,formal_parameter_block_03,0,24,25,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.549409200825669e-20,1.0,0.0
2,formal_parameter_block_03,0,25,26,candidate_2_shared_limits,1.0,candidate_2_shared_limits,3.612431156574982e-27,1.0,0.0
2,formal_parameter_block_03,0,26,27,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.909908187070587e-26,1.0,0.0
2,formal_parameter_block_03,0,27,28,candidate_2_shared_limits,1.0,candidate_2_shared_limits,6.44402793319373e-21,1.0,0.0
2,formal_parameter_block_03,0,28,29,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.6098385742967603e-21,1.0,0.0
2,formal_parameter_block_03,0,29,30,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.3426722189232854e-26,1.0,0.0
2,formal_parameter_block_03,0,30,31,candidate_2_shared_limits,1.0,candidate_2_shared_limits,5.057808330707089e-48,1.0,0.0
2,formal_parameter_block_03,0,31,32,candidate_2_shared_limits,1.0,candidate_2_shared_limits,5.113730431186919e-23,1.0,0.0
2,formal_parameter_block_03,0,32,33,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.2265877154414795e-20,1.0,0.0
2,formal_parameter_block_03,0,33,34,candidate_2_shared_limits,1.0,candidate_2_shared_limits,9.855988069431642e-21,1.0,0.0
2,formal_parameter_block_03,0,34,35,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.4583233063121076e-28,1.0,0.0
2,formal_parameter_block_03,0,35,36,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.974446528156426e-30,1.0,0.0
2,formal_parameter_block_03,0,36,37,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.0008804021612706e-26,1.0,0.0
2,formal_parameter_block_03,0,37,38,candidate_2_shared_limits,1.0,candidate_2_shared_limits,8.268817227097139e-29,1.0,0.0
2,formal_parameter_block_03,0,38,39,candidate_2_shared_limits,1.0,candidate_2_shared_limits,6.636522394363409e-25,1.0,0.0
2,formal_parameter_block_03,0,39,40,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.8428260524095518e-54,1.0,0.0
2,formal_parameter_block_03,0,40,41,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.6374443501924916e-38,1.0,0.0
2,formal_parameter_block_03,0,41,42,candidate_2_shared_limits,1.0,candidate_2_shared_limits,6.453840154479369e-17,1.0,0.0
2,formal_parameter_block_03,0,42,43,candidate_2_shared_limits,1.0,candidate_2_shared_limits,6.550696788276975e-23,1.0,0.0
2,formal_parameter_block_03,0,43,44,candidate_2_shared_limits,1.0,candidate_2_shared_limits,8.052130306555639e-28,1.0,0.0
2,formal_parameter_block_03,0,44,45,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.852928458093429e-47,1.0,0.0
2,formal_parameter_block_03,0,45,46,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.4074165222052528e-37,1.0,0.0
2,formal_parameter_block_03,0,46,47,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.2654320778908296e-23,1.0,0.0
2,formal_parameter_block_03,0,47,48,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.2815005040748662e-36,1.0,0.0
2,formal_parameter_block_03,0,48,49,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.2142890414630102e-39,1.0,0.0
2,formal_parameter_block_03,0,49,50,candidate_2_shared_limits,1.0,candidate_2_shared_limits,4.710849101943767e-28,1.0,0.0
2,formal_parameter_block_03,0,50,51,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.1664715197091323e-30,1.0,0.0
2,formal_parameter_block_03,0,51,52,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.3747563309911225e-42,1.0,0.0
2,formal_parameter_block_03,0,52,53,candidate_2_shared_limits,1.0,candidate_2_shared_limits,7.277078002061165e-48,1.0,0.0
2,formal_parameter_block_03,0,53,54,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.839009348923172e-32,1.0,0.0
2,formal_parameter_block_03,0,54,55,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.6399022274703614e-33,1.0,0.0
2,formal_parameter_block_03,0,55,56,candidate_2_shared_limits,1.0,candidate_2_shared_limits,4.3394376871568365e-101,1.0,0.0
2,formal_parameter_block_03,0,56,57,candidate_2_shared_limits,1.0,candidate_2_shared_limits,5.5092338041711584e-33,1.0,0.0
2,formal_parameter_block_03,0,57,58,candidate_2_shared_limits,0.9999999999999973,candidate_2_shared_limits,2.743307911129297e-15,0.9999999999999973,0.0
2,formal_parameter_block_03,0,58,59,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.2781233210951298e-26,1.0,0.0
2,formal_parameter_block_03,0,59,60,candidate_2_shared_limits,1.0,candidate_2_shared_limits,3.263459947194429e-36,1.0,0.0
2,formal_parameter_block_03,0,60,61,candidate_2_shared_limits,1.0,candidate_2_shared_limits,6.65354385981147e-34,1.0,0.0
2,formal_parameter_block_03,0,61,62,candidate_2_shared_limits,1.0,candidate_2_shared_limits,3.69397470140493e-46,1.0,0.0
2,formal_parameter_block_03,0,62,63,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.4231930477239423e-30,1.0,0.0
2,formal_parameter_block_03,0,63,64,candidate_2_shared_limits,1.0,candidate_2_shared_limits,4.27217016914486e-36,1.0,0.0
2,formal_parameter_block_03,0,64,65,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.7790423325450652e-44,1.0,0.0
2,formal_parameter_block_03,0,65,66,candidate_2_shared_limits,1.0,candidate_2_shared_limits,3.152095659351454e-45,1.0,0.0
2,formal_parameter_block_03,0,66,67,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.1847411063539605e-44,1.0,0.0
2,formal_parameter_block_03,0,67,68,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.1690118853902087e-38,1.0,0.0
2,formal_parameter_block_03,0,68,69,candidate_2_shared_limits,1.0,candidate_2_shared_limits,3.4015588151777635e-71,1.0,0.0
2,formal_parameter_block_03,0,69,70,candidate_2_shared_limits,1.0,candidate_2_shared_limits,5.979662880405763e-32,1.0,0.0
2,formal_parameter_block_03,0,70,71,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.812882336364012e-31,1.0,0.0
2,formal_parameter_block_03,0,71,72,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.5193384392397953e-35,1.0,0.0
2,formal_parameter_block_03,0,72,73,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.2506638114419003e-40,1.0,0.0
2,formal_parameter_block_03,0,73,74,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.0548012137507197e-31,1.0,0.0
2,formal_parameter_block_03,0,74,75,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.2550905413548866e-44,1.0,0.0
2,formal_parameter_block_03,0,75,76,candidate_2_shared_limits,1.0,candidate_2_shared_limits,4.0929687009882206e-41,1.0,0.0
2,formal_parameter_block_03,0,76,77,candidate_2_shared_limits,1.0,candidate_2_shared_limits,5.694340858970514e-41,1.0,0.0
2,formal_parameter_block_03,0,77,78,candidate_2_shared_limits,1.0,candidate_2_shared_limits,3.867512364764902e-52,1.0,0.0
2,formal_parameter_block_03,0,78,79,candidate_2_shared_limits,1.0,candidate_2_shared_limits,5.201322895099685e-45,1.0,0.0
2,formal_parameter_block_03,0,79,80,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.2002979093659838e-42,1.0,0.0
2,formal_parameter_block_03,0,80,81,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.4938894163728673e-40,1.0,0.0
2,formal_parameter_block_03,0,81,82,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.7472314179525476e-33,1.0,0.0
2,formal_parameter_block_03,0,82,83,candidate_2_shared_limits,1.0,candidate_2_shared_limits,4.7530553288453656e-36,1.0,0.0
2,formal_parameter_block_03,0,83,84,candidate_2_shared_limits,1.0,candidate_2_shared_limits,4.9000843794677175e-42,1.0,0.0
2,formal_parameter_block_03,0,84,85,candidate_2_shared_limits,1.0,candidate_2_shared_limits,4.598303117231305e-56,1.0,0.0
2,formal_parameter_block_03,0,85,86,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.6507861026634251e-40,1.0,0.0
2,formal_parameter_block_03,0,86,87,candidate_2_shared_limits,1.0,candidate_2_shared_limits,7.493796771373388e-30,1.0,0.0
2,formal_parameter_block_03,0,87,88,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.4550986148069003e-54,1.0,0.0
2,formal_parameter_block_03,0,88,89,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.3943652530321624e-45,1.0,0.0
2,formal_parameter_block_03,0,89,90,candidate_2_shared_limits,1.0,candidate_2_shared_limits,8.553097432017344e-40,1.0,0.0
2,formal_parameter_block_03,0,90,91,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.1933601174540337e-39,1.0,0.0
2,formal_parameter_block_03,0,91,92,candidate_2_shared_limits,1.0,candidate_2_shared_limits,2.9774120836335935e-39,1.0,0.0
2,formal_parameter_block_03,0,92,93,candidate_2_shared_limits,1.0,candidate_2_shared_limits,3.888645889148073e-31,1.0,0.0
2,formal_parameter_block_03,0,93,94,candidate_2_shared_limits,1.0,candidate_2_shared_limits,5.451462438695922e-34,1.0,0.0
2,formal_parameter_block_03,0,94,95,candidate_2_shared_limits,1.0,candidate_2_shared_limits,1.2219652508052746e-45,1.0,0.0
2,formal_parameter_block_03,0,95,96,candidate_2_shared_limits,1.0,candidate_2_shared_limits,8.198262854484924e-48,1.0,0.0
2,formal_parameter_block_03,0,96,97,candidate_2_shared_limits,1.0,candidate_2_shared_limits,5.918511468415676e-36,1.0,0.0
2,formal_parameter_block_03,0,97,98,candidate_2_shared_limits,1.0,candidate_2_shared_limits,3.829606603579506e-36,1.0,0.0
